iso_code3,year,consumpinit_scoe_gj_per_hh_residential_elec_appliances,consumpinit_scoe_gj_per_hh_residential_heat_energy,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_elec_appliances,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_heat_energy,consumpinit_scoe_tj_per_mmmgdp_other_se_elec_appliances,consumpinit_scoe_tj_per_mmmgdp_other_se_heat_energy
ABW,2010,0.4281269286106177,0.022532996242664,4.45496510697911,0.2344718477357426,0.0,0.0
ABW,2011,0.4281269286106177,0.022532996242664,4.45496510697911,0.2344718477357426,0.0,0.0
ABW,2012,0.4542630248471978,0.0239085802551156,4.477447292477337,0.235655120656702,0.0,0.0
ABW,2013,0.4804170612575469,0.0252851084872393,4.503640129951003,0.2370336910500527,0.0,0.0
ABW,2014,0.5065550556023354,0.0266607924001229,4.530313169445017,0.2384375352339482,0.0,0.0
ABW,2015,0.5327128205301351,0.0280375168700071,4.554890781941139,0.2397310937863757,0.0,0.0
ABW,2016,0.5276795816456418,0.0277726095602969,4.577853169459719,0.2409396404978799,0.0,0.0
ABW,2017,0.5226408861615783,0.0275074150611356,4.599505915104615,0.2420792586897166,0.0,0.0
ABW,2018,0.5176050826625898,0.0272423727717152,4.62067845872916,0.2431936030910084,0.0,0.0
ABW,2019,0.512579572678291,0.0269778722462258,4.640934253042127,0.244259697528533,0.0,0.0
ABW,2020,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2021,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2022,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2023,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2024,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2025,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2026,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2027,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2028,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2029,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2030,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2031,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2032,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2033,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2034,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2035,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2036,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2037,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2038,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2039,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2040,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2041,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2042,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2043,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2044,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2045,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2046,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2047,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2048,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2049,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
ABW,2050,0.5162492029255135,0.0271710106802901,4.6900921165902245,0.2468469535047486,0.0,0.0
AFG,2010,12.190131246536051,0.6415858550808449,1314.7674190842606,69.1982852149611,0.0,0.0
AFG,2011,12.190131246536051,0.6415858550808449,1314.7674190842606,69.1982852149611,0.0,0.0
AFG,2012,13.12628479304164,0.6908570943706126,1360.341515682376,71.59692187801978,0.0,0.0
AFG,2013,14.062437341924062,0.740128281153898,1408.720297662442,74.14317356118116,0.0,0.0
AFG,2014,14.998586749366872,0.7893993025982564,1456.7934092291905,76.67333732785212,0.0,0.0
AFG,2015,15.934740616136748,0.8386705587440395,1502.3165171036903,79.06929037387845,0.0,0.0
AFG,2016,16.197786435800843,0.8525150755684655,1544.636502883536,81.29665804650189,0.0,0.0
AFG,2017,16.460834366583793,0.8663597035044102,1584.4968939151458,83.39457336395505,0.0,0.0
AFG,2018,16.723878858645104,0.8802041504550054,1622.730185882892,85.40685188857326,0.0,0.0
AFG,2019,16.986927140292625,0.8940487968575068,1660.7025971894,87.40539985207369,0.0,0.0
AFG,2020,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2021,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2022,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2023,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2024,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2025,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2026,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2027,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2028,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2029,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2030,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2031,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2032,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2033,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2034,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2035,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2036,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2037,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2038,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2039,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2040,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2041,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2042,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2043,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2044,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2045,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2046,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2047,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2048,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2049,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AFG,2050,17.587665709225753,0.92566661627504,1703.268023818214,89.64568546411653,0.0,0.0
AGO,2010,29.69716572755893,1.5630087225031015,1057.3463514748128,55.64980797235856,0.0,0.0
AGO,2011,29.69716572755893,1.5630087225031015,1057.3463514748128,55.64980797235856,0.0,0.0
AGO,2012,31.692475579053475,1.6680250304764987,1096.079664709931,57.68840340578585,0.0,0.0
AGO,2013,33.687787705295314,1.7730414581734375,1135.712090746062,59.774320565582215,0.0,0.0
AGO,2014,35.68310132038971,1.878057964231037,1176.135802402272,61.90188433696169,0.0,0.0
AGO,2015,37.678412206242335,1.9830743266443336,1217.285055656503,64.067634508237,0.0,0.0
AGO,2016,37.46334043360605,1.971754759663476,1259.1107389384913,66.26898625992058,0.0,0.0
AGO,2017,37.24826612670147,1.9604350593000772,1301.6429740113315,68.50752494796482,0.0,0.0
AGO,2018,37.03319055417863,1.949115292325191,1344.9929058153705,70.78910030607214,0.0,0.0
AGO,2019,36.81811781854373,1.9377956746601963,1389.3248070962975,73.12235826822617,0.0,0.0
AGO,2020,37.7990607989068,1.9894242525740415,1424.960434195698,74.99791758924724,0.0,0.0
AGO,2021,37.7990607989068,1.9894242525740415,1424.960434195698,74.99791758924724,0.0,0.0
AGO,2022,37.7990607989068,1.9894242525740415,1424.960434195698,74.99791758924724,0.0,0.0
AGO,2023,37.7990607989068,1.9894242525740415,1424.960434195698,74.99791758924724,0.0,0.0
AGO,2024,37.7990607989068,1.9894242525740415,1424.960434195698,74.99791758924724,0.0,0.0
AGO,2025,37.7990607989068,1.9894242525740415,1424.960434195698,74.99791758924724,0.0,0.0
