year,iso_code3,net_imports_cement_clinker_tonne
2034,"Gambia, The",73.50621428571428
2035,"Gambia, The",73.50621428571428
2036,"Gambia, The",73.50621428571428
2037,"Gambia, The",73.50621428571428
2038,"Gambia, The",73.50621428571428
2039,"Gambia, The",73.50621428571428
2040,"Gambia, The",73.50621428571428
2041,"Gambia, The",73.50621428571428
2042,"Gambia, The",73.50621428571428
2043,"Gambia, The",73.50621428571428
2044,"Gambia, The",73.50621428571428
2045,"Gambia, The",73.50621428571428
2046,"Gambia, The",73.50621428571428
2047,"Gambia, The",73.50621428571428
2048,"Gambia, The",73.50621428571428
2049,"Gambia, The",73.50621428571428
2050,"Gambia, The",73.50621428571428
2010,HND,-24899.968
2011,HND,1.2630000000000001
2012,HND,-186651.3
2013,HND,1282.5032000000035
2014,HND,-132253.983
2015,HND,-104472.984
2016,HND,27812.7
2017,HND,240832.988
2018,HND,125367.9
2019,HND,74885.7
2020,HND,19293.56
2021,HND,0.0
2022,HND,1282.5032000000035
2023,HND,1282.5032000000035
2024,HND,1282.5032000000035
2025,HND,1282.5032000000035
2026,HND,1282.5032000000035
2027,HND,1282.5032000000035
2028,HND,1282.5032000000035
2029,HND,1282.5032000000035
2030,HND,1282.5032000000035
2031,HND,1282.5032000000035
2032,HND,1282.5032000000035
2033,HND,1282.5032000000035
2034,HND,1282.5032000000035
2035,HND,1282.5032000000035
2036,HND,1282.5032000000035
2037,HND,1282.5032000000035
2038,HND,1282.5032000000035
2039,HND,1282.5032000000035
2040,HND,1282.5032000000035
2041,HND,1282.5032000000035
2042,HND,1282.5032000000035
2043,HND,1282.5032000000035
2044,HND,1282.5032000000035
2045,HND,1282.5032000000035
2046,HND,1282.5032000000035
2047,HND,1282.5032000000035
2048,HND,1282.5032000000035
2049,HND,1282.5032000000035
2050,HND,1282.5032000000035
2010,HRV,-175435.518
2011,HRV,-103136.681
2012,HRV,-284436.152
2013,HRV,-327109.555
2014,HRV,-396054.16
2015,HRV,-350349.634
2016,HRV,-213653.11
2017,HRV,-496174.119
2018,HRV,-163715.78
2019,HRV,45353.61
2020,HRV,-21031.90000000001
2021,HRV,92361.729
2022,HRV,-199225.0068181818
2023,HRV,-199225.0068181818
2024,HRV,-199225.0068181818
2025,HRV,-199225.0068181818
2026,HRV,-199225.0068181818
2027,HRV,-199225.0068181818
2028,HRV,-199225.0068181818
2029,HRV,-199225.0068181818
2030,HRV,-199225.0068181818
2031,HRV,-199225.0068181818
2032,HRV,-199225.0068181818
2033,HRV,-199225.0068181818
2034,HRV,-199225.0068181818
2035,HRV,-199225.0068181818
2036,HRV,-199225.0068181818
2037,HRV,-199225.0068181818
2038,HRV,-199225.0068181818
2039,HRV,-199225.0068181818
2040,HRV,-199225.0068181818
2041,HRV,-199225.0068181818
2042,HRV,-199225.0068181818
2043,HRV,-199225.0068181818
2044,HRV,-199225.0068181818
2045,HRV,-199225.0068181818
2046,HRV,-199225.0068181818
2047,HRV,-199225.0068181818
2048,HRV,-199225.0068181818
2049,HRV,-199225.0068181818
2050,HRV,-199225.0068181818
2010,HUN,69174.9
2011,HUN,67748.6
2012,HUN,-155866.7
2013,HUN,59954.579999999994
2014,HUN,124286.33
2015,HUN,-2252.0
2016,HUN,-16361.600000000002
2017,HUN,-70196.7
2018,HUN,10226.700000000004
2019,HUN,17517.3
2020,HUN,-29342.1
2021,HUN,-15608.100000000002
2022,HUN,6824.672272727272
2023,HUN,6824.672272727272
2024,HUN,6824.672272727272
2025,HUN,6824.672272727272
2026,HUN,6824.672272727272
2027,HUN,6824.672272727272
2028,HUN,6824.672272727272
2029,HUN,6824.672272727272
2030,HUN,6824.672272727272
2031,HUN,6824.672272727272
2032,HUN,6824.672272727272
2033,HUN,6824.672272727272
2034,HUN,6824.672272727272
2035,HUN,6824.672272727272
2036,HUN,6824.672272727272
2037,HUN,6824.672272727272
2038,HUN,6824.672272727272
2039,HUN,6824.672272727272
2040,HUN,6824.672272727272
2041,HUN,6824.672272727272
2042,HUN,6824.672272727272
2043,HUN,6824.672272727272
2044,HUN,6824.672272727272
2045,HUN,6824.672272727272
2046,HUN,6824.672272727272
2047,HUN,6824.672272727272
2048,HUN,6824.672272727272
2049,HUN,6824.672272727272
2050,HUN,6824.672272727272
2010,"Hong Kong, China",176092.0
2011,"Hong Kong, China",702341.0
2012,"Hong Kong, China",326374.0
2013,"Hong Kong, China",343558.0
2014,"Hong Kong, China",804911.0
2015,"Hong Kong, China",555175.0
2016,"Hong Kong, China",552704.0
2017,"Hong Kong, China",260457.0
2018,"Hong Kong, China",397847.0
2019,"Hong Kong, China",109685.0
2020,"Hong Kong, China",89805.0
2021,"Hong Kong, China",342368.0
2022,"Hong Kong, China",383087.1818181818
2023,"Hong Kong, China",383087.1818181818
2024,"Hong Kong, China",383087.1818181818
2025,"Hong Kong, China",383087.1818181818
2026,"Hong Kong, China",383087.1818181818
2027,"Hong Kong, China",383087.1818181818
2028,"Hong Kong, China",383087.1818181818
2029,"Hong Kong, China",383087.1818181818
2030,"Hong Kong, China",383087.1818181818
2031,"Hong Kong, China",383087.1818181818
2032,"Hong Kong, China",383087.1818181818
2033,"Hong Kong, China",383087.1818181818
2034,"Hong Kong, China",383087.1818181818
2035,"Hong Kong, China",383087.1818181818
2036,"Hong Kong, China",383087.1818181818
2037,"Hong Kong, China",383087.1818181818
2038,"Hong Kong, China",383087.1818181818
2039,"Hong Kong, China",383087.1818181818
2040,"Hong Kong, China",383087.1818181818
2041,"Hong Kong, China",383087.1818181818
2042,"Hong Kong, China",383087.1818181818
2043,"Hong Kong, China",383087.1818181818
2044,"Hong Kong, China",383087.1818181818
2045,"Hong Kong, China",383087.1818181818
2046,"Hong Kong, China",383087.1818181818
2047,"Hong Kong, China",383087.1818181818
2048,"Hong Kong, China",383087.1818181818
2049,"Hong Kong, China",383087.1818181818
2050,"Hong Kong, China",383087.1818181818
2010,IDN,-1315818.0
2011,IDN,-225860.0
2012,IDN,1666550.9
2013,IDN,144667.0
2014,IDN,1933248.0
2015,IDN,1603509.0
2016,IDN,-657854.0
2017,IDN,-2105741.7
2018,IDN,-4729972.4
2019,IDN,0.0
2020,IDN,-7834190.0
2021,IDN,-10218509.743
2022,IDN,-1599758.1883181818
2023,IDN,-1599758.1883181818
2024,IDN,-1599758.1883181818
2025,IDN,-1599758.1883181818
2026,IDN,-1599758.1883181818
2027,IDN,-1599758.1883181818
2028,IDN,-1599758.1883181818
2029,IDN,-1599758.1883181818
2030,IDN,-1599758.1883181818
2031,IDN,-1599758.1883181818
2032,IDN,-1599758.1883181818
2033,IDN,-1599758.1883181818
2034,IDN,-1599758.1883181818
2035,IDN,-1599758.1883181818
2036,IDN,-1599758.1883181818
2037,IDN,-1599758.1883181818
2038,IDN,-1599758.1883181818
2039,IDN,-1599758.1883181818
2040,IDN,-1599758.1883181818
2041,IDN,-1599758.1883181818
2042,IDN,-1599758.1883181818
2043,IDN,-1599758.1883181818
2044,IDN,-1599758.1883181818
2045,IDN,-1599758.1883181818
2046,IDN,-1599758.1883181818
2047,IDN,-1599758.1883181818
2048,IDN,-1599758.1883181818
2049,IDN,-1599758.1883181818
2050,IDN,-1599758.1883181818
2010,IND,-789630.0
2011,IND,-1318779.3
2012,IND,-355235.0
2013,IND,-1881568.0
2014,IND,-3839792.2
2015,IND,-2187360.0
2016,IND,-3131757.0
2017,IND,-2593503.0
2018,IND,1123920.0
2019,IND,230094.0
2020,IND,232771.0
2021,IND,669616.0
2022,IND,-1134844.309090909
2023,IND,-1134844.309090909
2024,IND,-1134844.309090909
2025,IND,-1134844.309090909
2026,IND,-1134844.309090909
2027,IND,-1134844.309090909
2028,IND,-1134844.309090909
2029,IND,-1134844.309090909
2030,IND,-1134844.309090909
2031,IND,-1134844.309090909
2032,IND,-1134844.309090909
2033,IND,-1134844.309090909
2034,IND,-1134844.309090909
2035,IND,-1134844.309090909
2036,IND,-1134844.309090909
2037,IND,-1134844.309090909
2038,IND,-1134844.309090909
2039,IND,-1134844.309090909
2040,IND,-1134844.309090909
2041,IND,-1134844.309090909
2042,IND,-1134844.309090909
2043,IND,-1134844.309090909
2044,IND,-1134844.309090909
2045,IND,-1134844.309090909
2046,IND,-1134844.309090909
2047,IND,-1134844.309090909
2048,IND,-1134844.309090909
2049,IND,-1134844.309090909
2050,IND,-1134844.309090909
2010,IRL,15458.463
2011,IRL,23243.9
2012,IRL,5883.300000000003
2013,IRL,25004.000000000004
2014,IRL,17319.2
2015,IRL,26227.5
2016,IRL,58391.7
2017,IRL,100941.2
2018,IRL,70268.1
2019,IRL,-110686.3
2020,IRL,8931.0
2021,IRL,-269145.0
2022,IRL,5085.360272727273
2023,IRL,5085.360272727273
2024,IRL,5085.360272727273
2025,IRL,5085.360272727273
2026,IRL,5085.360272727273
2027,IRL,5085.360272727273
2028,IRL,5085.360272727273
2029,IRL,5085.360272727273
2030,IRL,5085.360272727273
2031,IRL,5085.360272727273
2032,IRL,5085.360272727273
2033,IRL,5085.360272727273
2034,IRL,5085.360272727273
2035,IRL,5085.360272727273
2036,IRL,5085.360272727273
2037,IRL,5085.360272727273
2038,IRL,5085.360272727273
2039,IRL,5085.360272727273
2040,IRL,5085.360272727273
2041,IRL,5085.360272727273
2042,IRL,5085.360272727273
2043,IRL,5085.360272727273
2044,IRL,5085.360272727273
2045,IRL,5085.360272727273
2046,IRL,5085.360272727273
2047,IRL,5085.360272727273
2048,IRL,5085.360272727273
2049,IRL,5085.360272727273
2050,IRL,5085.360272727273
2010,IRN,-727411.7
2011,IRN,-1360459.3
2012,IRN,-3616475.859714286
2013,IRN,-2837120.0
2014,IRN,-3311649.868
2015,IRN,-3173451.0
2016,IRN,-5095130.0
2017,IRN,-6047200.0
2018,IRN,-6253230.0
2019,IRN,-3616475.859714286
2020,IRN,-3616475.859714286
2021,IRN,-3616475.859714286
2022,IRN,-3616475.859714286
2023,IRN,-3616475.859714286
2024,IRN,-3616475.859714286
2025,IRN,-3616475.859714286
2026,IRN,-3616475.859714286
2027,IRN,-3616475.859714286
2028,IRN,-3616475.859714286
2029,IRN,-3616475.859714286
2030,IRN,-3616475.859714286
2031,IRN,-3616475.859714286
2032,IRN,-3616475.859714286
2033,IRN,-3616475.859714286
2034,IRN,-3616475.859714286
2035,IRN,-3616475.859714286
2036,IRN,-3616475.859714286
2037,IRN,-3616475.859714286
2038,IRN,-3616475.859714286
2039,IRN,-3616475.859714286
2040,IRN,-3616475.859714286
2041,IRN,-3616475.859714286
2042,IRN,-3616475.859714286
2043,IRN,-3616475.859714286
2044,IRN,-3616475.859714286
2045,IRN,-3616475.859714286
2046,IRN,-3616475.859714286
2047,IRN,-3616475.859714286
2048,IRN,-3616475.859714286
2049,IRN,-3616475.859714286
2050,IRN,-3616475.859714286
2014,IRQ,221696.0
2015,IRQ,221696.0
2016,IRQ,221696.0
2017,IRQ,221696.0
2018,IRQ,221696.0
2019,IRQ,221696.0
2020,IRQ,221696.0
2021,IRQ,221696.0
2022,IRQ,221696.0
2023,IRQ,221696.0
2024,IRQ,221696.0
2025,IRQ,221696.0
2026,IRQ,221696.0
2027,IRQ,221696.0
2028,IRQ,221696.0
2029,IRQ,221696.0
2030,IRQ,221696.0
2031,IRQ,221696.0
2032,IRQ,221696.0
2033,IRQ,221696.0
2034,IRQ,221696.0
2035,IRQ,221696.0
2036,IRQ,221696.0
2037,IRQ,221696.0
2038,IRQ,221696.0
2039,IRQ,221696.0
2040,IRQ,221696.0
2041,IRQ,221696.0
2042,IRQ,221696.0
2043,IRQ,221696.0
2044,IRQ,221696.0
2045,IRQ,221696.0
2046,IRQ,221696.0
2047,IRQ,221696.0
2048,IRQ,221696.0
2049,IRQ,221696.0
2050,IRQ,221696.0
2010,ISL,-5.325000000000003
2011,ISL,41.775999999999996
2012,ISL,68.57600000000001
2013,ISL,39.727000000000004
2014,ISL,93.226
2015,ISL,62.207
2016,ISL,442.862
2017,ISL,57.24
2018,ISL,78.237
2019,ISL,64.8129
2020,ISL,107.037
2021,ISL,323.012
2022,ISL,104.9654
2023,ISL,104.9654
2024,ISL,104.9654
2025,ISL,104.9654
2026,ISL,104.9654
2027,ISL,104.9654
2028,ISL,104.9654
2029,ISL,104.9654
2030,ISL,104.9654
2031,ISL,104.9654
2032,ISL,104.9654
2033,ISL,104.9654
2034,ISL,104.9654
2035,ISL,104.9654
2036,ISL,104.9654
2037,ISL,104.9654
2038,ISL,104.9654
2039,ISL,104.9654
2040,ISL,104.9654
2041,ISL,104.9654
2042,ISL,104.9654
2043,ISL,104.9654
2044,ISL,104.9654
2045,ISL,104.9654
2046,ISL,104.9654
2047,ISL,104.9654
2048,ISL,104.9654
2049,ISL,104.9654
2050,ISL,104.9654
2010,ISR,-5645.973
2011,ISR,34778.0
2012,ISR,33427.6
2013,ISR,515038.0
2014,ISR,773621.0
2015,ISR,1089940.0
2016,ISR,1226760.0
2017,ISR,974134.46
2018,ISR,437530.0
2019,ISR,525709.0
2020,ISR,811979.0
2021,ISR,945045.0
2022,ISR,613796.2794090909
2023,ISR,613796.2794090909
2024,ISR,613796.2794090909
2025,ISR,613796.2794090909
2026,ISR,613796.2794090909
2027,ISR,613796.2794090909
2028,ISR,613796.2794090909
2029,ISR,613796.2794090909
2030,ISR,613796.2794090909
2031,ISR,613796.2794090909
2032,ISR,613796.2794090909
2033,ISR,613796.2794090909
2034,ISR,613796.2794090909
2035,ISR,613796.2794090909
2036,ISR,613796.2794090909
2037,ISR,613796.2794090909
2038,ISR,613796.2794090909
2039,ISR,613796.2794090909
2040,ISR,613796.2794090909
2041,ISR,613796.2794090909
2042,ISR,613796.2794090909
2043,ISR,613796.2794090909
2044,ISR,613796.2794090909
2045,ISR,613796.2794090909
2046,ISR,613796.2794090909
2047,ISR,613796.2794090909
2048,ISR,613796.2794090909
2049,ISR,613796.2794090909
2050,ISR,613796.2794090909
2010,ITA,745003.8
2011,ITA,798786.3
2012,ITA,681907.8
2013,ITA,327980.0
2014,ITA,229951.0
2015,ITA,243026.0
2016,ITA,144957.0
2017,ITA,142101.0
2018,ITA,266201.0
2019,ITA,0.0
2020,ITA,-177010.0
2021,ITA,-132985.0
2022,ITA,269002.79545454547
2023,ITA,269002.79545454547
2024,ITA,269002.79545454547
2025,ITA,269002.79545454547
2026,ITA,269002.79545454547
2027,ITA,269002.79545454547
2028,ITA,269002.79545454547
2029,ITA,269002.79545454547
2030,ITA,269002.79545454547
2031,ITA,269002.79545454547
2032,ITA,269002.79545454547
2033,ITA,269002.79545454547
2034,ITA,269002.79545454547
2035,ITA,269002.79545454547
2036,ITA,269002.79545454547
2037,ITA,269002.79545454547
2038,ITA,269002.79545454547
2039,ITA,269002.79545454547
2040,ITA,269002.79545454547
2041,ITA,269002.79545454547
2042,ITA,269002.79545454547
2043,ITA,269002.79545454547
2044,ITA,269002.79545454547
2045,ITA,269002.79545454547
2046,ITA,269002.79545454547
2047,ITA,269002.79545454547
2048,ITA,269002.79545454547
2049,ITA,269002.79545454547
2050,ITA,269002.79545454547
2012,JAM,3.3970000000000002
2013,JAM,-29804.315538749997
2014,JAM,-113309.0
2015,JAM,-152478.756
2016,JAM,-39438.449
2017,JAM,-33452.2254
2018,JAM,48001.200000000004
2019,JAM,0.0
2020,JAM,0.4
2021,JAM,0.13109
2022,JAM,-29804.315538749997
2023,JAM,-29804.315538749997
2024,JAM,-29804.315538749997
2025,JAM,-29804.315538749997
2026,JAM,-29804.315538749997
2027,JAM,-29804.315538749997
2028,JAM,-29804.315538749997
2029,JAM,-29804.315538749997
2030,JAM,-29804.315538749997
2031,JAM,-29804.315538749997
2032,JAM,-29804.315538749997
2033,JAM,-29804.315538749997
2034,JAM,-29804.315538749997
2035,JAM,-29804.315538749997
2036,JAM,-29804.315538749997
2037,JAM,-29804.315538749997
2038,JAM,-29804.315538749997
2039,JAM,-29804.315538749997
2040,JAM,-29804.315538749997
2041,JAM,-29804.315538749997
2042,JAM,-29804.315538749997
2043,JAM,-29804.315538749997
2044,JAM,-29804.315538749997
2045,JAM,-29804.315538749997
2046,JAM,-29804.315538749997
2047,JAM,-29804.315538749997
2048,JAM,-29804.315538749997
2049,JAM,-29804.315538749997
2050,JAM,-29804.315538749997
2010,JOR,841783.0
2011,JOR,580258.0
2012,JOR,-210037.2
2013,JOR,-410773.0
2014,JOR,-251551.0
2015,JOR,-56671.4
2016,JOR,249627.1658
2017,JOR,41654.868
2018,JOR,913566.7
2019,JOR,656384.94
2020,JOR,93892.6
2021,JOR,549161.0
2022,JOR,249627.1658
2023,JOR,249627.1658
2024,JOR,249627.1658
2025,JOR,249627.1658
2026,JOR,249627.1658
2027,JOR,249627.1658
2028,JOR,249627.1658
2029,JOR,249627.1658
2030,JOR,249627.1658
2031,JOR,249627.1658
2032,JOR,249627.1658
2033,JOR,249627.1658
2034,JOR,249627.1658
2035,JOR,249627.1658
2036,JOR,249627.1658
2037,JOR,249627.1658
2038,JOR,249627.1658
2039,JOR,249627.1658
2040,JOR,249627.1658
2041,JOR,249627.1658
2042,JOR,249627.1658
2043,JOR,249627.1658
2044,JOR,249627.1658
2045,JOR,249627.1658
2046,JOR,249627.1658
2047,JOR,249627.1658
2048,JOR,249627.1658
2049,JOR,249627.1658
2050,JOR,249627.1658
2010,JPN,-4895917.0
2011,JPN,-4861860.0
2012,JPN,-4320980.305
2013,JPN,-3547455.0
2014,JPN,-3845922.0
2015,JPN,-4415230.0
2016,JPN,-5519072.81
2017,JPN,-5215346.0
2018,JPN,-4428706.0
2019,JPN,-4468678.0
2020,JPN,-6007190.0
2021,JPN,-5366769.0
2022,JPN,-4737800.328636364
2023,JPN,-4737800.328636364
2024,JPN,-4737800.328636364
2025,JPN,-4737800.328636364
2026,JPN,-4737800.328636364
2027,JPN,-4737800.328636364
2028,JPN,-4737800.328636364
2029,JPN,-4737800.328636364
2030,JPN,-4737800.328636364
2031,JPN,-4737800.328636364
2032,JPN,-4737800.328636364
2033,JPN,-4737800.328636364
2034,JPN,-4737800.328636364
2035,JPN,-4737800.328636364
2036,JPN,-4737800.328636364
2037,JPN,-4737800.328636364
2038,JPN,-4737800.328636364
2039,JPN,-4737800.328636364
2040,JPN,-4737800.328636364
2041,JPN,-4737800.328636364
2042,JPN,-4737800.328636364
2043,JPN,-4737800.328636364
2044,JPN,-4737800.328636364
2045,JPN,-4737800.328636364
2046,JPN,-4737800.328636364
2047,JPN,-4737800.328636364
2048,JPN,-4737800.328636364
2049,JPN,-4737800.328636364
2050,JPN,-4737800.328636364
2010,KAZ,-0.025
2011,KAZ,5886.37
2012,KAZ,16054.8
2013,KAZ,6815.9000000000015
2014,KAZ,-75741.8
2015,KAZ,17778.49
2016,KAZ,8155.803000000001
2017,KAZ,3770.9700000000003
2018,KAZ,10314.798
2019,KAZ,8501.8
2020,KAZ,-4667.93
2021,KAZ,2585.0831000000007
2022,KAZ,2585.0831000000007
2023,KAZ,2585.0831000000007
2024,KAZ,2585.0831000000007
2025,KAZ,2585.0831000000007
2026,KAZ,2585.0831000000007
2027,KAZ,2585.0831000000007
2028,KAZ,2585.0831000000007
2029,KAZ,2585.0831000000007
2030,KAZ,2585.0831000000007
2031,KAZ,2585.0831000000007
2032,KAZ,2585.0831000000007
2033,KAZ,2585.0831000000007
2034,KAZ,2585.0831000000007
2035,KAZ,2585.0831000000007
2036,KAZ,2585.0831000000007
2037,KAZ,2585.0831000000007
2038,KAZ,2585.0831000000007
2039,KAZ,2585.0831000000007
2040,KAZ,2585.0831000000007
2041,KAZ,2585.0831000000007
2042,KAZ,2585.0831000000007
2043,KAZ,2585.0831000000007
2044,KAZ,2585.0831000000007
2045,KAZ,2585.0831000000007
2046,KAZ,2585.0831000000007
2047,KAZ,2585.0831000000007
2048,KAZ,2585.0831000000007
2049,KAZ,2585.0831000000007
2050,KAZ,2585.0831000000007
2010,KEN,982844.26
2011,KEN,1261007.46375
2012,KEN,1261007.46375
2013,KEN,1346424.6
2014,KEN,1261007.46375
2015,KEN,1872596.0
2016,KEN,1940912.3
2017,KEN,-73602.2
2018,KEN,1919558.5
2019,KEN,1587700.4
2020,KEN,1732222.0
2021,KEN,-500280.0
2022,KEN,1261007.46375
2023,KEN,1261007.46375
2024,KEN,1261007.46375
2025,KEN,1261007.46375
2026,KEN,1261007.46375
2027,KEN,1261007.46375
2028,KEN,1261007.46375
2029,KEN,1261007.46375
2030,KEN,1261007.46375
2031,KEN,1261007.46375
2032,KEN,1261007.46375
2033,KEN,1261007.46375
2034,KEN,1261007.46375
2035,KEN,1261007.46375
2036,KEN,1261007.46375
2037,KEN,1261007.46375
2038,KEN,1261007.46375
2039,KEN,1261007.46375
2040,KEN,1261007.46375
2041,KEN,1261007.46375
2042,KEN,1261007.46375
2043,KEN,1261007.46375
2044,KEN,1261007.46375
2045,KEN,1261007.46375
2046,KEN,1261007.46375
2047,KEN,1261007.46375
2048,KEN,1261007.46375
2049,KEN,1261007.46375
2050,KEN,1261007.46375
2010,KGZ,97.452
2011,KGZ,96.75
2012,KGZ,-1222.042875
2013,KGZ,-393.59000000000003
2014,KGZ,-1222.042875
2015,KGZ,557.6
2016,KGZ,-1222.042875
2017,KGZ,-138.31
2018,KGZ,-946.79
2019,KGZ,-5211.42
2020,KGZ,-7127.47
2021,KGZ,4.5
2022,KGZ,-1222.042875
2023,KGZ,-1222.042875
2024,KGZ,-1222.042875
2025,KGZ,-1222.042875
2026,KGZ,-1222.042875
2027,KGZ,-1222.042875
2028,KGZ,-1222.042875
2029,KGZ,-1222.042875
2030,KGZ,-1222.042875
2031,KGZ,-1222.042875
2032,KGZ,-1222.042875
2033,KGZ,-1222.042875
2034,KGZ,-1222.042875
2035,KGZ,-1222.042875
2036,KGZ,-1222.042875
2037,KGZ,-1222.042875
2038,KGZ,-1222.042875
2039,KGZ,-1222.042875
2040,KGZ,-1222.042875
2041,KGZ,-1222.042875
2042,KGZ,-1222.042875
2043,KGZ,-1222.042875
2044,KGZ,-1222.042875
2045,KGZ,-1222.042875
2046,KGZ,-1222.042875
2047,KGZ,-1222.042875
2048,KGZ,-1222.042875
2049,KGZ,-1222.042875
2050,KGZ,-1222.042875
2010,KHM,9743.47
2011,KHM,17670.7
2012,KHM,4157.63
2013,KHM,1054.07
2014,KHM,52250.6
2015,KHM,5847.21
2016,KHM,166.317
2017,KHM,8803.99
2018,KHM,49904.700000000004
2019,KHM,264167.0
2020,KHM,6037.95
2021,KHM,74723.90000000001
2022,KHM,32941.89804545455
2023,KHM,32941.89804545455
2024,KHM,32941.89804545455
2025,KHM,32941.89804545455
2026,KHM,32941.89804545455
2027,KHM,32941.89804545455
2028,KHM,32941.89804545455
2029,KHM,32941.89804545455
2030,KHM,32941.89804545455
2031,KHM,32941.89804545455
2032,KHM,32941.89804545455
2033,KHM,32941.89804545455
2034,KHM,32941.89804545455
2035,KHM,32941.89804545455
2036,KHM,32941.89804545455
2037,KHM,32941.89804545455
2038,KHM,32941.89804545455
2039,KHM,32941.89804545455
2040,KHM,32941.89804545455
2041,KHM,32941.89804545455
2042,KHM,32941.89804545455
2043,KHM,32941.89804545455
2044,KHM,32941.89804545455
2045,KHM,32941.89804545455
2046,KHM,32941.89804545455
2047,KHM,32941.89804545455
2048,KHM,32941.89804545455
2049,KHM,32941.89804545455
2050,KHM,32941.89804545455
2010,KIR,336.52
2011,KIR,2.0
2012,KIR,229.0
2013,KIR,493.0
2014,KIR,480.456
2015,KIR,-4.0
2016,KIR,480.456
2017,KIR,76.2671
2018,KIR,514.622
2019,KIR,261.4455666666667
2020,KIR,0.0
2021,KIR,261.4455666666667
2022,KIR,261.4455666666667
2023,KIR,261.4455666666667
2024,KIR,261.4455666666667
2025,KIR,261.4455666666667
2026,KIR,261.4455666666667
2027,KIR,261.4455666666667
2028,KIR,261.4455666666667
2029,KIR,261.4455666666667
2030,KIR,261.4455666666667
2031,KIR,261.4455666666667
2032,KIR,261.4455666666667
2033,KIR,261.4455666666667
2034,KIR,261.4455666666667
