iso_code3,year,frac_ippu_cement_clinker
LSO,2050,0.72
LTU,2010,0.72
LTU,2011,0.72
LTU,2012,0.72
LTU,2013,0.72
LTU,2014,0.72
LTU,2015,0.72
LTU,2016,0.72
LTU,2017,0.72
LTU,2018,0.72
LTU,2019,0.72
LTU,2020,0.72
LTU,2021,0.72
LTU,2022,0.72
LTU,2023,0.72
LTU,2024,0.72
LTU,2025,0.72
LTU,2026,0.72
LTU,2027,0.72
LTU,2028,0.72
LTU,2029,0.72
LTU,2030,0.72
LTU,2031,0.72
LTU,2032,0.72
LTU,2033,0.72
LTU,2034,0.72
LTU,2035,0.72
LTU,2036,0.72
LTU,2037,0.72
LTU,2038,0.72
LTU,2039,0.72
LTU,2040,0.72
LTU,2041,0.72
LTU,2042,0.72
LTU,2043,0.72
LTU,2044,0.72
LTU,2045,0.72
LTU,2046,0.72
LTU,2047,0.72
LTU,2048,0.72
LTU,2049,0.72
LTU,2050,0.72
LUX,2010,0.72
LUX,2011,0.72
LUX,2012,0.72
LUX,2013,0.72
LUX,2014,0.72
LUX,2015,0.72
LUX,2016,0.72
LUX,2017,0.72
LUX,2018,0.72
LUX,2019,0.72
LUX,2020,0.72
LUX,2021,0.72
LUX,2022,0.72
LUX,2023,0.72
LUX,2024,0.72
LUX,2025,0.72
LUX,2026,0.72
LUX,2027,0.72
LUX,2028,0.72
LUX,2029,0.72
LUX,2030,0.72
LUX,2031,0.72
LUX,2032,0.72
LUX,2033,0.72
LUX,2034,0.72
LUX,2035,0.72
LUX,2036,0.72
LUX,2037,0.72
LUX,2038,0.72
LUX,2039,0.72
LUX,2040,0.72
LUX,2041,0.72
LUX,2042,0.72
LUX,2043,0.72
LUX,2044,0.72
LUX,2045,0.72
LUX,2046,0.72
LUX,2047,0.72
LUX,2048,0.72
LUX,2049,0.72
LUX,2050,0.72
LVA,2010,0.72
LVA,2011,0.72
LVA,2012,0.72
LVA,2013,0.72
LVA,2014,0.72
LVA,2015,0.72
LVA,2016,0.72
LVA,2017,0.72
LVA,2018,0.72
LVA,2019,0.72
LVA,2020,0.72
LVA,2021,0.72
LVA,2022,0.72
LVA,2023,0.72
LVA,2024,0.72
LVA,2025,0.72
LVA,2026,0.72
LVA,2027,0.72
LVA,2028,0.72
LVA,2029,0.72
LVA,2030,0.72
LVA,2031,0.72
LVA,2032,0.72
LVA,2033,0.72
LVA,2034,0.72
LVA,2035,0.72
LVA,2036,0.72
LVA,2037,0.72
LVA,2038,0.72
LVA,2039,0.72
LVA,2040,0.72
LVA,2041,0.72
LVA,2042,0.72
LVA,2043,0.72
LVA,2044,0.72
LVA,2045,0.72
LVA,2046,0.72
LVA,2047,0.72
LVA,2048,0.72
LVA,2049,0.72
LVA,2050,0.72
MAC,2010,0.72
MAC,2011,0.72
MAC,2012,0.72
MAC,2013,0.72
MAC,2014,0.72
MAC,2015,0.72
MAC,2016,0.72
MAC,2017,0.72
MAC,2018,0.72
MAC,2019,0.72
MAC,2020,0.72
MAC,2021,0.72
MAC,2022,0.72
MAC,2023,0.72
MAC,2024,0.72
MAC,2025,0.72
MAC,2026,0.72
MAC,2027,0.72
MAC,2028,0.72
MAC,2029,0.72
MAC,2030,0.72
MAC,2031,0.72
MAC,2032,0.72
MAC,2033,0.72
MAC,2034,0.72
MAC,2035,0.72
MAC,2036,0.72
MAC,2037,0.72
MAC,2038,0.72
MAC,2039,0.72
MAC,2040,0.72
MAC,2041,0.72
MAC,2042,0.72
MAC,2043,0.72
MAC,2044,0.72
MAC,2045,0.72
MAC,2046,0.72
MAC,2047,0.72
MAC,2048,0.72
MAC,2049,0.72
MAC,2050,0.72
MAR,2010,0.72
MAR,2011,0.72
MAR,2012,0.72
MAR,2013,0.72
MAR,2014,0.72
MAR,2015,0.72
MAR,2016,0.72
MAR,2017,0.72
MAR,2018,0.72
MAR,2019,0.72
MAR,2020,0.72
MAR,2021,0.72
MAR,2022,0.72
MAR,2023,0.72
MAR,2024,0.72
MAR,2025,0.72
MAR,2026,0.72
MAR,2027,0.72
MAR,2028,0.72
MAR,2029,0.72
MAR,2030,0.72
MAR,2031,0.72
MAR,2032,0.72
MAR,2033,0.72
MAR,2034,0.72
MAR,2035,0.72
MAR,2036,0.72
MAR,2037,0.72
MAR,2038,0.72
MAR,2039,0.72
MAR,2040,0.72
MAR,2041,0.72
MAR,2042,0.72
MAR,2043,0.72
MAR,2044,0.72
MAR,2045,0.72
MAR,2046,0.72
MAR,2047,0.72
MAR,2048,0.72
MAR,2049,0.72
MAR,2050,0.72
MDA,2010,0.72
MDA,2011,0.72
MDA,2012,0.72
MDA,2013,0.72
MDA,2014,0.72
MDA,2015,0.72
MDA,2016,0.72
MDA,2017,0.72
MDA,2018,0.72
MDA,2019,0.72
MDA,2020,0.72
MDA,2021,0.72
MDA,2022,0.72
MDA,2023,0.72
MDA,2024,0.72
MDA,2025,0.72
MDA,2026,0.72
MDA,2027,0.72
MDA,2028,0.72
MDA,2029,0.72
MDA,2030,0.72
MDA,2031,0.72
MDA,2032,0.72
MDA,2033,0.72
MDA,2034,0.72
MDA,2035,0.72
MDA,2036,0.72
MDA,2037,0.72
MDA,2038,0.72
MDA,2039,0.72
MDA,2040,0.72
MDA,2041,0.72
MDA,2042,0.72
MDA,2043,0.72
MDA,2044,0.72
MDA,2045,0.72
MDA,2046,0.72
MDA,2047,0.72
MDA,2048,0.72
MDA,2049,0.72
MDA,2050,0.72
MDG,2010,0.72
MDG,2011,0.72
MDG,2012,0.72
MDG,2013,0.72
MDG,2014,0.72
MDG,2015,0.72
MDG,2016,0.72
MDG,2017,0.72
MDG,2018,0.72
MDG,2019,0.72
MDG,2020,0.72
MDG,2021,0.72
MDG,2022,0.72
MDG,2023,0.72
MDG,2024,0.72
MDG,2025,0.72
MDG,2026,0.72
MDG,2027,0.72
MDG,2028,0.72
MDG,2029,0.72
MDG,2030,0.72
MDG,2031,0.72
MDG,2032,0.72
MDG,2033,0.72
MDG,2034,0.72
MDG,2035,0.72
MDG,2036,0.72
MDG,2037,0.72
MDG,2038,0.72
MDG,2039,0.72
MDG,2040,0.72
MDG,2041,0.72
MDG,2042,0.72
MDG,2043,0.72
MDG,2044,0.72
MDG,2045,0.72
MDG,2046,0.72
MDG,2047,0.72
MDG,2048,0.72
MDG,2049,0.72
MDG,2050,0.72
MDV,2010,0.72
MDV,2011,0.72
MDV,2012,0.72
MDV,2013,0.72
MDV,2014,0.72
MDV,2015,0.72
MDV,2016,0.72
MDV,2017,0.72
MDV,2018,0.72
MDV,2019,0.72
MDV,2020,0.72
MDV,2021,0.72
MDV,2022,0.72
MDV,2023,0.72
MDV,2024,0.72
MDV,2025,0.72
MDV,2026,0.72
MDV,2027,0.72
MDV,2028,0.72
MDV,2029,0.72
MDV,2030,0.72
MDV,2031,0.72
MDV,2032,0.72
MDV,2033,0.72
MDV,2034,0.72
MDV,2035,0.72
MDV,2036,0.72
MDV,2037,0.72
MDV,2038,0.72
MDV,2039,0.72
MDV,2040,0.72
MDV,2041,0.72
MDV,2042,0.72
MDV,2043,0.72
MDV,2044,0.72
MDV,2045,0.72
MDV,2046,0.72
MDV,2047,0.72
MDV,2048,0.72
MDV,2049,0.72
MDV,2050,0.72
MEX,2010,0.75
MEX,2011,0.75
MEX,2012,0.75
MEX,2013,0.75
MEX,2014,0.75
MEX,2015,0.75
MEX,2016,0.75
MEX,2017,0.75
MEX,2018,0.75
MEX,2019,0.75
MEX,2020,0.75
MEX,2021,0.75
MEX,2022,0.75
MEX,2023,0.75
MEX,2024,0.75
MEX,2025,0.75
MEX,2026,0.75
MEX,2027,0.75
MEX,2028,0.75
MEX,2029,0.75
MEX,2030,0.75
MEX,2031,0.75
MEX,2032,0.75
MEX,2033,0.75
MEX,2034,0.75
MEX,2035,0.75
MEX,2036,0.75
MEX,2037,0.75
MEX,2038,0.75
MEX,2039,0.75
MEX,2040,0.75
MEX,2041,0.75
MEX,2042,0.75
MEX,2043,0.75
MEX,2044,0.75
MEX,2045,0.75
MEX,2046,0.75
MEX,2047,0.75
MEX,2048,0.75
MEX,2049,0.75
MEX,2050,0.75
MKD,2010,0.72
MKD,2011,0.72
MKD,2012,0.72
MKD,2013,0.72
MKD,2014,0.72
MKD,2015,0.72
MKD,2016,0.72
MKD,2017,0.72
MKD,2018,0.72
MKD,2019,0.72
MKD,2020,0.72
MKD,2021,0.72
MKD,2022,0.72
MKD,2023,0.72
MKD,2024,0.72
MKD,2025,0.72
MKD,2026,0.72
MKD,2027,0.72
MKD,2028,0.72
MKD,2029,0.72
MKD,2030,0.72
MKD,2031,0.72
MKD,2032,0.72
MKD,2033,0.72
MKD,2034,0.72
MKD,2035,0.72
MKD,2036,0.72
MKD,2037,0.72
MKD,2038,0.72
MKD,2039,0.72
MKD,2040,0.72
MKD,2041,0.72
MKD,2042,0.72
MKD,2043,0.72
MKD,2044,0.72
MKD,2045,0.72
MKD,2046,0.72
MKD,2047,0.72
MKD,2048,0.72
MKD,2049,0.72
MKD,2050,0.72
MLI,2010,0.72
MLI,2011,0.72
MLI,2012,0.72
MLI,2013,0.72
MLI,2014,0.72
MLI,2015,0.72
MLI,2016,0.72
MLI,2017,0.72
MLI,2018,0.72
MLI,2019,0.72
MLI,2020,0.72
MLI,2021,0.72
MLI,2022,0.72
MLI,2023,0.72
MLI,2024,0.72
MLI,2025,0.72
MLI,2026,0.72
MLI,2027,0.72
MLI,2028,0.72
MLI,2029,0.72
MLI,2030,0.72
MLI,2031,0.72
MLI,2032,0.72
MLI,2033,0.72
MLI,2034,0.72
MLI,2035,0.72
MLI,2036,0.72
MLI,2037,0.72
MLI,2038,0.72
MLI,2039,0.72
MLI,2040,0.72
MLI,2041,0.72
MLI,2042,0.72
MLI,2043,0.72
MLI,2044,0.72
MLI,2045,0.72
MLI,2046,0.72
MLI,2047,0.72
MLI,2048,0.72
MLI,2049,0.72
MLI,2050,0.72
MLT,2010,0.72
MLT,2011,0.72
MLT,2012,0.72
MLT,2013,0.72
MLT,2014,0.72
MLT,2015,0.72
MLT,2016,0.72
MLT,2017,0.72
MLT,2018,0.72
MLT,2019,0.72
MLT,2020,0.72
MLT,2021,0.72
MLT,2022,0.72
MLT,2023,0.72
MLT,2024,0.72
MLT,2025,0.72
MLT,2026,0.72
MLT,2027,0.72
MLT,2028,0.72
MLT,2029,0.72
MLT,2030,0.72
MLT,2031,0.72
MLT,2032,0.72
MLT,2033,0.72
MLT,2034,0.72
MLT,2035,0.72
MLT,2036,0.72
MLT,2037,0.72
MLT,2038,0.72
MLT,2039,0.72
MLT,2040,0.72
MLT,2041,0.72
MLT,2042,0.72
MLT,2043,0.72
MLT,2044,0.72
MLT,2045,0.72
MLT,2046,0.72
MLT,2047,0.72
MLT,2048,0.72
MLT,2049,0.72
MLT,2050,0.72
MMR,2010,0.72
MMR,2011,0.72
MMR,2012,0.72
MMR,2013,0.72
MMR,2014,0.72
MMR,2015,0.72
MMR,2016,0.72
MMR,2017,0.72
MMR,2018,0.72
MMR,2019,0.72
MMR,2020,0.72
MMR,2021,0.72
MMR,2022,0.72
MMR,2023,0.72
MMR,2024,0.72
MMR,2025,0.72
MMR,2026,0.72
MMR,2027,0.72
MMR,2028,0.72
MMR,2029,0.72
MMR,2030,0.72
MMR,2031,0.72
MMR,2032,0.72
MMR,2033,0.72
MMR,2034,0.72
MMR,2035,0.72
MMR,2036,0.72
MMR,2037,0.72
MMR,2038,0.72
MMR,2039,0.72
MMR,2040,0.72
MMR,2041,0.72
MMR,2042,0.72
MMR,2043,0.72
MMR,2044,0.72
MMR,2045,0.72
MMR,2046,0.72
MMR,2047,0.72
MMR,2048,0.72
MMR,2049,0.72
MMR,2050,0.72
MNE,2010,0.72
MNE,2011,0.72
MNE,2012,0.72
MNE,2013,0.72
MNE,2014,0.72
MNE,2015,0.72
MNE,2016,0.72
MNE,2017,0.72
MNE,2018,0.72
MNE,2019,0.72
MNE,2020,0.72
MNE,2021,0.72
MNE,2022,0.72
MNE,2023,0.72
MNE,2024,0.72
MNE,2025,0.72
MNE,2026,0.72
MNE,2027,0.72
MNE,2028,0.72
MNE,2029,0.72
MNE,2030,0.72
MNE,2031,0.72
MNE,2032,0.72
MNE,2033,0.72
MNE,2034,0.72
MNE,2035,0.72
MNE,2036,0.72
MNE,2037,0.72
MNE,2038,0.72
MNE,2039,0.72
MNE,2040,0.72
MNE,2041,0.72
MNE,2042,0.72
MNE,2043,0.72
MNE,2044,0.72
MNE,2045,0.72
MNE,2046,0.72
MNE,2047,0.72
MNE,2048,0.72
MNE,2049,0.72
MNE,2050,0.72
MNG,2010,0.72
MNG,2011,0.72
MNG,2012,0.72
MNG,2013,0.72
MNG,2014,0.72
MNG,2015,0.72
MNG,2016,0.72
MNG,2017,0.72
MNG,2018,0.72
MNG,2019,0.72
MNG,2020,0.72
MNG,2021,0.72
MNG,2022,0.72
MNG,2023,0.72
MNG,2024,0.72
MNG,2025,0.72
MNG,2026,0.72
MNG,2027,0.72
MNG,2028,0.72
MNG,2029,0.72
MNG,2030,0.72
MNG,2031,0.72
MNG,2032,0.72
MNG,2033,0.72
MNG,2034,0.72
MNG,2035,0.72
MNG,2036,0.72
MNG,2037,0.72
MNG,2038,0.72
MNG,2039,0.72
MNG,2040,0.72
MNG,2041,0.72
MNG,2042,0.72
MNG,2043,0.72
MNG,2044,0.72
MNG,2045,0.72
MNG,2046,0.72
MNG,2047,0.72
MNG,2048,0.72
MNG,2049,0.72
MNG,2050,0.72
MOZ,2010,0.72
MOZ,2011,0.72
MOZ,2012,0.72
MOZ,2013,0.72
MOZ,2014,0.72
MOZ,2015,0.72
MOZ,2016,0.72
MOZ,2017,0.72
MOZ,2018,0.72
MOZ,2019,0.72
MOZ,2020,0.72
MOZ,2021,0.72
MOZ,2022,0.72
MOZ,2023,0.72
MOZ,2024,0.72
MOZ,2025,0.72
MOZ,2026,0.72
MOZ,2027,0.72
MOZ,2028,0.72
MOZ,2029,0.72
MOZ,2030,0.72
MOZ,2031,0.72
MOZ,2032,0.72
MOZ,2033,0.72
MOZ,2034,0.72
MOZ,2035,0.72
MOZ,2036,0.72
MOZ,2037,0.72
MOZ,2038,0.72
MOZ,2039,0.72
MOZ,2040,0.72
MOZ,2041,0.72
MOZ,2042,0.72
MOZ,2043,0.72
MOZ,2044,0.72
MOZ,2045,0.72
MOZ,2046,0.72
MOZ,2047,0.72
MOZ,2048,0.72
MOZ,2049,0.72
MOZ,2050,0.72
MRT,2010,0.72
MRT,2011,0.72
MRT,2012,0.72
MRT,2013,0.72
MRT,2014,0.72
MRT,2015,0.72
MRT,2016,0.72
MRT,2017,0.72
MRT,2018,0.72
MRT,2019,0.72
MRT,2020,0.72
MRT,2021,0.72
MRT,2022,0.72
MRT,2023,0.72
MRT,2024,0.72
MRT,2025,0.72
MRT,2026,0.72
MRT,2027,0.72
MRT,2028,0.72
MRT,2029,0.72
MRT,2030,0.72
MRT,2031,0.72
MRT,2032,0.72
MRT,2033,0.72
MRT,2034,0.72
MRT,2035,0.72
MRT,2036,0.72
MRT,2037,0.72
MRT,2038,0.72
MRT,2039,0.72
MRT,2040,0.72
MRT,2041,0.72
MRT,2042,0.72
MRT,2043,0.72
MRT,2044,0.72
MRT,2045,0.72
MRT,2046,0.72
MRT,2047,0.72
MRT,2048,0.72
MRT,2049,0.72
MRT,2050,0.72
MUS,2010,0.72
MUS,2011,0.72
MUS,2012,0.72
MUS,2013,0.72
MUS,2014,0.72
MUS,2015,0.72
MUS,2016,0.72
MUS,2017,0.72
MUS,2018,0.72
MUS,2019,0.72
MUS,2020,0.72
MUS,2021,0.72
MUS,2022,0.72
MUS,2023,0.72
MUS,2024,0.72
MUS,2025,0.72
MUS,2026,0.72
MUS,2027,0.72
MUS,2028,0.72
MUS,2029,0.72
MUS,2030,0.72
MUS,2031,0.72
MUS,2032,0.72
MUS,2033,0.72
MUS,2034,0.72
MUS,2035,0.72
MUS,2036,0.72
MUS,2037,0.72
MUS,2038,0.72
MUS,2039,0.72
MUS,2040,0.72
MUS,2041,0.72
MUS,2042,0.72
MUS,2043,0.72
MUS,2044,0.72
MUS,2045,0.72
MUS,2046,0.72
MUS,2047,0.72
MUS,2048,0.72
MUS,2049,0.72
MUS,2050,0.72
MYS,2010,0.72
MYS,2011,0.72
MYS,2012,0.72
MYS,2013,0.72
MYS,2014,0.72
MYS,2015,0.72
MYS,2016,0.72
MYS,2017,0.72
MYS,2018,0.72
MYS,2019,0.72
MYS,2020,0.72
MYS,2021,0.72
MYS,2022,0.72
MYS,2023,0.72
MYS,2024,0.72
MYS,2025,0.72
MYS,2026,0.72
MYS,2027,0.72
MYS,2028,0.72
MYS,2029,0.72
MYS,2030,0.72
MYS,2031,0.72
MYS,2032,0.72
MYS,2033,0.72
MYS,2034,0.72
MYS,2035,0.72
MYS,2036,0.72
MYS,2037,0.72
MYS,2038,0.72
MYS,2039,0.72
MYS,2040,0.72
MYS,2041,0.72
MYS,2042,0.72
MYS,2043,0.72
MYS,2044,0.72
MYS,2045,0.72
MYS,2046,0.72
MYS,2047,0.72
MYS,2048,0.72
MYS,2049,0.72
MYS,2050,0.72
NAM,2010,0.72
NAM,2011,0.72
NAM,2012,0.72
NAM,2013,0.72
NAM,2014,0.72
NAM,2015,0.72
NAM,2016,0.72
NAM,2017,0.72
NAM,2018,0.72
NAM,2019,0.72
NAM,2020,0.72
NAM,2021,0.72
NAM,2022,0.72
NAM,2023,0.72
NAM,2024,0.72
NAM,2025,0.72
NAM,2026,0.72
NAM,2027,0.72
NAM,2028,0.72
NAM,2029,0.72
NAM,2030,0.72
NAM,2031,0.72
NAM,2032,0.72
NAM,2033,0.72
NAM,2034,0.72
NAM,2035,0.72
NAM,2036,0.72
NAM,2037,0.72
NAM,2038,0.72
NAM,2039,0.72
NAM,2040,0.72
NAM,2041,0.72
NAM,2042,0.72
NAM,2043,0.72
NAM,2044,0.72
NAM,2045,0.72
NAM,2046,0.72
NAM,2047,0.72
NAM,2048,0.72
NAM,2049,0.72
NAM,2050,0.72
NCL,2010,0.72
NCL,2011,0.72
NCL,2012,0.72
NCL,2013,0.72
NCL,2014,0.72
NCL,2015,0.72
NCL,2016,0.72
NCL,2017,0.72
NCL,2018,0.72
NCL,2019,0.72
NCL,2020,0.72
NCL,2021,0.72
NCL,2022,0.72
NCL,2023,0.72
NCL,2024,0.72
NCL,2025,0.72
NCL,2026,0.72
NCL,2027,0.72
NCL,2028,0.72
NCL,2029,0.72
NCL,2030,0.72
NCL,2031,0.72
NCL,2032,0.72
NCL,2033,0.72
NCL,2034,0.72
NCL,2035,0.72
NCL,2036,0.72
NCL,2037,0.72
NCL,2038,0.72
NCL,2039,0.72
NCL,2040,0.72
NCL,2041,0.72
NCL,2042,0.72
NCL,2043,0.72
NCL,2044,0.72
NCL,2045,0.72
NCL,2046,0.72
NCL,2047,0.72
NCL,2048,0.72
NCL,2049,0.72
NCL,2050,0.72
NER,2010,0.72
NER,2011,0.72
NER,2012,0.72
NER,2013,0.72
NER,2014,0.72
NER,2015,0.72
NER,2016,0.72
NER,2017,0.72
NER,2018,0.72
NER,2019,0.72
NER,2020,0.72
NER,2021,0.72
NER,2022,0.72
NER,2023,0.72
NER,2024,0.72
NER,2025,0.72
NER,2026,0.72
NER,2027,0.72
NER,2028,0.72
NER,2029,0.72
NER,2030,0.72
NER,2031,0.72
NER,2032,0.72
NER,2033,0.72
NER,2034,0.72
NER,2035,0.72
NER,2036,0.72
NER,2037,0.72
NER,2038,0.72
NER,2039,0.72
NER,2040,0.72
NER,2041,0.72
NER,2042,0.72
NER,2043,0.72
NER,2044,0.72
NER,2045,0.72
NER,2046,0.72
NER,2047,0.72
NER,2048,0.72
NER,2049,0.72
NER,2050,0.72
NGA,2010,0.72
NGA,2011,0.72
NGA,2012,0.72
NGA,2013,0.72
NGA,2014,0.72
NGA,2015,0.72
NGA,2016,0.72
NGA,2017,0.72
NGA,2018,0.72
NGA,2019,0.72
NGA,2020,0.72
NGA,2021,0.72
NGA,2022,0.72
NGA,2023,0.72
NGA,2024,0.72
NGA,2025,0.72
NGA,2026,0.72
NGA,2027,0.72
NGA,2028,0.72
NGA,2029,0.72
NGA,2030,0.72
NGA,2031,0.72
NGA,2032,0.72
NGA,2033,0.72
NGA,2034,0.72
NGA,2035,0.72
NGA,2036,0.72
NGA,2037,0.72
NGA,2038,0.72
NGA,2039,0.72
NGA,2040,0.72
NGA,2041,0.72
NGA,2042,0.72
NGA,2043,0.72
NGA,2044,0.72
NGA,2045,0.72
NGA,2046,0.72
NGA,2047,0.72
NGA,2048,0.72
NGA,2049,0.72
NGA,2050,0.72
NIC,2010,0.72
NIC,2011,0.72
NIC,2012,0.72
NIC,2013,0.72
NIC,2014,0.72
NIC,2015,0.72
NIC,2016,0.72
NIC,2017,0.72
NIC,2018,0.72
NIC,2019,0.72
NIC,2020,0.72
NIC,2021,0.72
NIC,2022,0.72
NIC,2023,0.72
NIC,2024,0.72
NIC,2025,0.72
NIC,2026,0.72
NIC,2027,0.72
NIC,2028,0.72
NIC,2029,0.72
NIC,2030,0.72
NIC,2031,0.72
NIC,2032,0.72
NIC,2033,0.72
NIC,2034,0.72
NIC,2035,0.72
NIC,2036,0.72
NIC,2037,0.72
NIC,2038,0.72
NIC,2039,0.72
NIC,2040,0.72
NIC,2041,0.72
NIC,2042,0.72
NIC,2043,0.72
NIC,2044,0.72
NIC,2045,0.72
NIC,2046,0.72
NIC,2047,0.72
NIC,2048,0.72
NIC,2049,0.72
NIC,2050,0.72
NLD,2010,0.72
NLD,2011,0.72
NLD,2012,0.72
NLD,2013,0.72
NLD,2014,0.72
NLD,2015,0.72
NLD,2016,0.72
NLD,2017,0.72
NLD,2018,0.72
NLD,2019,0.72
NLD,2020,0.72
NLD,2021,0.72
NLD,2022,0.72
NLD,2023,0.72
NLD,2024,0.72
NLD,2025,0.72
NLD,2026,0.72
NLD,2027,0.72
NLD,2028,0.72
NLD,2029,0.72
NLD,2030,0.72
NLD,2031,0.72
NLD,2032,0.72
NLD,2033,0.72
NLD,2034,0.72
NLD,2035,0.72
NLD,2036,0.72
NLD,2037,0.72
NLD,2038,0.72
NLD,2039,0.72
NLD,2040,0.72
NLD,2041,0.72
NLD,2042,0.72
NLD,2043,0.72
NLD,2044,0.72
NLD,2045,0.72
NLD,2046,0.72
NLD,2047,0.72
NLD,2048,0.72
NLD,2049,0.72
NLD,2050,0.72
NOR,2010,0.72
NOR,2011,0.72
NOR,2012,0.72
NOR,2013,0.72
NOR,2014,0.72
NOR,2015,0.72
NOR,2016,0.72
NOR,2017,0.72
NOR,2018,0.72
NOR,2019,0.72
NOR,2020,0.72
NOR,2021,0.72
NOR,2022,0.72
NOR,2023,0.72
NOR,2024,0.72
NOR,2025,0.72
NOR,2026,0.72
NOR,2027,0.72
NOR,2028,0.72
NOR,2029,0.72
NOR,2030,0.72
NOR,2031,0.72
NOR,2032,0.72
NOR,2033,0.72
NOR,2034,0.72
NOR,2035,0.72
NOR,2036,0.72
NOR,2037,0.72
NOR,2038,0.72
NOR,2039,0.72
NOR,2040,0.72
NOR,2041,0.72
NOR,2042,0.72
NOR,2043,0.72
NOR,2044,0.72
NOR,2045,0.72
NOR,2046,0.72
NOR,2047,0.72
NOR,2048,0.72
NOR,2049,0.72
NOR,2050,0.72
NPL,2010,0.72
NPL,2011,0.72
NPL,2012,0.72
NPL,2013,0.72
NPL,2014,0.72
NPL,2015,0.72
NPL,2016,0.72
NPL,2017,0.72
NPL,2018,0.72
NPL,2019,0.72
NPL,2020,0.72
NPL,2021,0.72
NPL,2022,0.72
NPL,2023,0.72
NPL,2024,0.72
NPL,2025,0.72
NPL,2026,0.72
NPL,2027,0.72
NPL,2028,0.72
NPL,2029,0.72
NPL,2030,0.72
NPL,2031,0.72
NPL,2032,0.72
NPL,2033,0.72
NPL,2034,0.72
NPL,2035,0.72
NPL,2036,0.72
NPL,2037,0.72
NPL,2038,0.72
NPL,2039,0.72
NPL,2040,0.72
NPL,2041,0.72
NPL,2042,0.72
NPL,2043,0.72
NPL,2044,0.72
NPL,2045,0.72
NPL,2046,0.72
NPL,2047,0.72
NPL,2048,0.72
NPL,2049,0.72
NPL,2050,0.72
NZL,2010,0.72
NZL,2011,0.72
NZL,2012,0.72
NZL,2013,0.72
NZL,2014,0.72
NZL,2015,0.72
NZL,2016,0.72
NZL,2017,0.72
NZL,2018,0.72
NZL,2019,0.72
NZL,2020,0.72
NZL,2021,0.72
NZL,2022,0.72
NZL,2023,0.72
NZL,2024,0.72
NZL,2025,0.72
NZL,2026,0.72
NZL,2027,0.72
NZL,2028,0.72
NZL,2029,0.72
NZL,2030,0.72
NZL,2031,0.72
NZL,2032,0.72
NZL,2033,0.72
NZL,2034,0.72
NZL,2035,0.72
NZL,2036,0.72
NZL,2037,0.72
NZL,2038,0.72
NZL,2039,0.72
NZL,2040,0.72
NZL,2041,0.72
NZL,2042,0.72
NZL,2043,0.72
NZL,2044,0.72
NZL,2045,0.72
NZL,2046,0.72
NZL,2047,0.72
NZL,2048,0.72
NZL,2049,0.72
NZL,2050,0.72
OMN,2010,0.72
OMN,2011,0.72
OMN,2012,0.72
OMN,2013,0.72
OMN,2014,0.72
OMN,2015,0.72
OMN,2016,0.72
OMN,2017,0.72
OMN,2018,0.72
OMN,2019,0.72
OMN,2020,0.72
OMN,2021,0.72
OMN,2022,0.72
OMN,2023,0.72
OMN,2024,0.72
OMN,2025,0.72
OMN,2026,0.72
OMN,2027,0.72
OMN,2028,0.72
OMN,2029,0.72
OMN,2030,0.72
OMN,2031,0.72
OMN,2032,0.72
OMN,2033,0.72
OMN,2034,0.72
OMN,2035,0.72
OMN,2036,0.72
OMN,2037,0.72
OMN,2038,0.72
OMN,2039,0.72
OMN,2040,0.72
OMN,2041,0.72
OMN,2042,0.72
OMN,2043,0.72
OMN,2044,0.72
OMN,2045,0.72
OMN,2046,0.72
OMN,2047,0.72
OMN,2048,0.72
OMN,2049,0.72
OMN,2050,0.72
PAK,2010,0.72
PAK,2011,0.72
PAK,2012,0.72
PAK,2013,0.72
PAK,2014,0.72
PAK,2015,0.72
PAK,2016,0.72
PAK,2017,0.72
PAK,2018,0.72
PAK,2019,0.72
PAK,2020,0.72
PAK,2021,0.72
PAK,2022,0.72
PAK,2023,0.72
PAK,2024,0.72
PAK,2025,0.72
PAK,2026,0.72
PAK,2027,0.72
PAK,2028,0.72
PAK,2029,0.72
PAK,2030,0.72
PAK,2031,0.72
PAK,2032,0.72
PAK,2033,0.72
PAK,2034,0.72
PAK,2035,0.72
PAK,2036,0.72
PAK,2037,0.72
PAK,2038,0.72
PAK,2039,0.72
PAK,2040,0.72
PAK,2041,0.72
PAK,2042,0.72
PAK,2043,0.72
PAK,2044,0.72
PAK,2045,0.72
PAK,2046,0.72
PAK,2047,0.72
PAK,2048,0.72
PAK,2049,0.72
PAK,2050,0.72
PAN,2010,0.72
PAN,2011,0.72
PAN,2012,0.72
PAN,2013,0.72
PAN,2014,0.72
PAN,2015,0.72
PAN,2016,0.72
PAN,2017,0.72
PAN,2018,0.72
PAN,2019,0.72
PAN,2020,0.72
PAN,2021,0.72
PAN,2022,0.72
PAN,2023,0.72
PAN,2024,0.72
PAN,2025,0.72
PAN,2026,0.72
PAN,2027,0.72
PAN,2028,0.72
PAN,2029,0.72
PAN,2030,0.72
PAN,2031,0.72
PAN,2032,0.72
PAN,2033,0.72
PAN,2034,0.72
PAN,2035,0.72
PAN,2036,0.72
PAN,2037,0.72
PAN,2038,0.72
PAN,2039,0.72
PAN,2040,0.72
PAN,2041,0.72
PAN,2042,0.72
PAN,2043,0.72
PAN,2044,0.72
PAN,2045,0.72
PAN,2046,0.72
PAN,2047,0.72
PAN,2048,0.72
