year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2020,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2021,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2022,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2023,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2024,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2025,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2026,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2027,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2028,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2029,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2030,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2031,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2032,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2033,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2034,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2035,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2036,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2037,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2038,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2039,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2040,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2041,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2042,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2043,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2044,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2045,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2046,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2047,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2048,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2049,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2050,ABW,170508.712,1327.43108854793,3313.71567192532,369.786800240653,42620.9188443023,19014.3949623376,523.620945100255,7193.43766677929,2543.46505848782,186.378207150829,1038.18379321441
2010,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2011,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2012,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2013,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2014,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2015,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2016,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2017,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2018,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2019,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2020,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2021,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2022,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2023,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2024,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2025,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2026,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2027,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2028,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2029,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2030,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2031,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2032,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2033,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2034,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2035,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2036,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2037,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2038,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2039,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2040,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2041,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2042,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2043,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2044,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2045,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2046,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2047,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2048,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2049,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2050,AFG,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2010,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2011,AGO,14871153.8,34522.0223353918,114731.022836206,19452.7918300421,34727.4528924749,990125.315056517,88579.3175996547,198921.387184406,92202.0951297288,4268.78393700139,30446.1739521854
2012,AGO,20972194.6,64438.1012198177,192003.850540237,25681.7395134702,9363.46245413344,1413684.28792137,136676.032277945,286448.112003864,159074.890943211,6546.23342710897,48153.8299862308
2013,AGO,16368105.79,64282.6329241848,160905.348050123,23801.0991697144,51650.4836788107,1542708.71428158,248397.350688081,297401.633434577,146405.715513717,6527.57911386594,53586.3495013503
2014,AGO,10277123.6,72991.0982953186,192748.74734002,25415.3012668708,26138.0642281379,1879498.37514223,167995.897420274,322954.879943341,179894.405467215,9308.07542282227,83141.454314388
2015,AGO,7421069.34,55404.7443955159,134732.254621995,18307.8795994285,27353.352653068,1512615.08093809,119138.267901251,209097.535236654,133136.575644329,5219.13521437039,50267.1717002207
2016,AGO,8977907.332,81722.7603032992,135657.406218168,11988.7328845341,6600.09050482879,1018083.13978347,150540.440373683,216805.782924942,113046.837391965,5001.82663038308,31846.7758686665
2017,AGO,4133149.621,86777.3911497409,145025.130422871,16221.7737373277,207888.759418804,943627.588207061,217857.027370229,281431.581169087,174301.579495198,6627.63982080026,50638.9770281211
2018,AGO,3108241.523,74853.32376909,95686.9710814052,14774.5821942666,4255.39846857632,686438.799251345,289672.397479896,263873.147400831,140030.522891432,5476.29538960717,41036.1219799212
2019,AGO,3221873.724,114264.769021169,115310.604081759,19709.3508424265,7350.92285937226,1009431.46904433,119257.017401437,269404.298918175,195865.878006287,7851.59055213818,55899.884416745
2020,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2021,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2022,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2023,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2024,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2025,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2026,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2027,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2028,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2029,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2030,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2031,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2032,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2033,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2034,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2035,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2036,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2037,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2038,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2039,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2040,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2041,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2042,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2043,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2044,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2045,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2046,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2047,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2048,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2049,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2050,AGO,1308792.55,73045.7484733161,104007.983440785,17276.4213782695,1256.65016509309,945827.555020757,176023.282824967,183771.122611406,158921.589245634,6995.0272340793,45804.7204081333
2010,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2011,ALB,5618446.043,12083.796672529,26556.8534813177,5388.20530866026,26791.6470139741,424902.160339872,3932372.50629497,84645.4478232231,28421.5551299399,2365.75217938798,40571.8878956393
2012,ALB,6377292.199,15670.1199766341,23001.0360595633,5578.66988722276,29512.8755820415,389651.118137981,4425009.39264607,111782.701973327,32101.6178588623,2588.12700342675,40367.9165225142
2013,ALB,5628763.549,14152.119995578,23979.4206869154,5250.43936707769,15741.0819731096,395870.428575282,6020565.35989931,146283.285274125,33600.3629801794,3179.87901793173,44826.8161325385
2014,ALB,3512166.29,12853.2490706624,21806.3493222337,4665.06779027334,0.0,331856.329769376,4675214.99359438,162511.880315969,32354.6261459603,3509.9042668546,48947.8243035018
2015,ALB,4108712.919,14798.9990424248,26186.1379953112,4881.14697138699,0.0,374792.214630122,5511528.32848967,141524.579327417,36558.492406254,4001.19044314381,48636.7990309098
2016,ALB,4026581.751,14871.3042918601,28171.5465688598,5354.9356426485,587.656298151907,399137.787732278,4809849.17542485,132658.994552088,39164.4953853084,4214.16566953557,56367.2468816628
2017,ALB,3969537.617,11197.3623217789,29428.1384727198,5993.79860074508,1870.6167384072,400992.573555432,5104769.34551156,127876.933154078,41525.5648872964,4052.79525772661,58701.610110098
2018,ALB,3103060.035,13922.8102098652,32824.1479924953,6713.06033989597,2465.92091194313,422274.697681427,2671530.24885117,140322.15719813,47750.681581748,4927.49113022798,65589.8435050679
2019,ALB,3358594.454,16324.0640755508,34831.7916139915,6950.30027324336,0.0,468257.171102034,2322695.42669109,143392.826894756,46501.0432862722,5042.8933062295,64184.8435462482
2020,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2021,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2022,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2023,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2024,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2025,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2026,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2027,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2028,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2029,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2030,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2031,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2032,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2033,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2034,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2035,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2036,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2037,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2038,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2039,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2040,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2041,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2042,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2043,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2044,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2045,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2046,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2047,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2048,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2049,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
2050,ALB,4939345.349,19346.2867625746,43809.9485522869,7973.93464989583,5481.44972666408,582180.650507791,2468907.3162119,160540.967717406,52311.9956699038,5276.66332944836,73252.2702179849
