r,l,pp_hydropower,pp_solar,pp_biogas,pp_biomass,pp_coal,pp_gas,pp_geothermal,pp_nuclear,pp_ocean,pp_oil,pp_waste_incineration,pp_wind
nauru,dec_feb_we0,0.654600913,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,dec_feb_we12,0.654600913,0.473085881,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,dec_feb_we18,0.654600913,0.11827147,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,dec_feb_we6,0.654600913,0.135167395,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,jun_aug_wd0,0.470927697,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,jun_aug_wd12,0.470927697,0.504081041,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,jun_aug_wd18,0.470927697,0.12602026,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,jun_aug_wd6,0.470927697,0.144023155,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,jun_aug_we0,0.470927697,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,jun_aug_we12,0.470927697,0.504081041,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,jun_aug_we18,0.470927697,0.12602026,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,jun_aug_we6,0.470927697,0.144023155,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,mar_may_wd0,0.738087031,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,mar_may_wd12,0.738087031,0.574314669,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,mar_may_wd18,0.738087031,0.047859556,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,mar_may_wd6,0.738087031,0.164089905,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,mar_may_we0,0.738087031,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,mar_may_we12,0.738087031,0.574314669,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,mar_may_we18,0.738087031,0.047859556,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,mar_may_we6,0.738087031,0.164089905,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,sep_nov_wd0,0.466606583,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,sep_nov_wd12,0.466606583,0.594054047,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,sep_nov_wd18,0.466606583,0.049504504,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,sep_nov_wd6,0.466606583,0.169729728,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,sep_nov_we0,0.466606583,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,sep_nov_we12,0.466606583,0.594054047,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,sep_nov_we18,0.466606583,0.049504504,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
nauru,sep_nov_we6,0.466606583,0.169729728,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,dec_feb_wd0,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,dec_feb_wd12,0.275244225,0.682697432,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,dec_feb_wd18,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,dec_feb_wd6,0.275244225,0.21278881,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,dec_feb_we0,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,dec_feb_we12,0.275244225,0.682697432,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,dec_feb_we18,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,dec_feb_we6,0.275244225,0.21278881,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,jun_aug_wd0,0.0453924,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,jun_aug_wd12,0.0453924,0.491469717,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,jun_aug_wd18,0.0453924,0.04095581,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,jun_aug_wd6,0.0453924,0.222331539,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,jun_aug_we0,0.0453924,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,jun_aug_we12,0.0453924,0.491469717,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,jun_aug_we18,0.0453924,0.04095581,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,jun_aug_we6,0.0453924,0.222331539,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,mar_may_wd0,0.257038383,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,mar_may_wd12,0.257038383,0.587465622,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,mar_may_wd18,0.257038383,0.048955468,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,mar_may_wd6,0.257038383,0.265758257,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,mar_may_we0,0.257038383,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,mar_may_we12,0.257038383,0.587465622,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,mar_may_we18,0.257038383,0.048955468,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,mar_may_we6,0.257038383,0.265758257,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,sep_nov_wd0,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,sep_nov_wd12,0.045846054,0.681646738,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,sep_nov_wd18,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,sep_nov_wd6,0.045846054,0.212461321,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,sep_nov_we0,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,sep_nov_we12,0.045846054,0.681646738,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,sep_nov_we18,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
oman,sep_nov_we6,0.045846054,0.212461321,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,dec_feb_wd0,0.156020189,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,dec_feb_wd12,0.156020189,0.499974279,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,dec_feb_wd18,0.156020189,0.041664523,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,dec_feb_wd6,0.156020189,0.142849794,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,dec_feb_we0,0.156020189,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,dec_feb_we12,0.156020189,0.499974279,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,dec_feb_we18,0.156020189,0.041664523,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,dec_feb_we6,0.156020189,0.142849794,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,jun_aug_wd0,0.236573188,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,jun_aug_wd12,0.236573188,0.391429053,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,jun_aug_wd18,0.236573188,0.032619088,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,jun_aug_wd6,0.236573188,0.177075048,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,jun_aug_we0,0.236573188,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,jun_aug_we12,0.236573188,0.391429053,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,jun_aug_we18,0.236573188,0.032619088,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,jun_aug_we6,0.236573188,0.177075048,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,mar_may_wd0,0.10621561,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,mar_may_wd12,0.10621561,0.468520357,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,mar_may_wd18,0.10621561,0.039043363,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,mar_may_wd6,0.10621561,0.211949685,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,mar_may_we0,0.10621561,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,mar_may_we12,0.10621561,0.468520357,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,mar_may_we18,0.10621561,0.039043363,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,mar_may_we6,0.10621561,0.211949685,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,sep_nov_wd0,0.255364549,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,sep_nov_wd12,0.255364549,0.445384482,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,sep_nov_wd18,0.255364549,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,sep_nov_wd6,0.255364549,0.219800134,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,sep_nov_we0,0.255364549,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,sep_nov_we12,0.255364549,0.445384482,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,sep_nov_we18,0.255364549,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
palau,sep_nov_we6,0.255364549,0.219800134,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,dec_feb_wd0,0.092322461,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,dec_feb_wd12,0.092322461,0.564388051,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,dec_feb_wd18,0.092322461,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,dec_feb_wd6,0.092322461,0.099149252,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,dec_feb_we0,0.092322461,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,dec_feb_we12,0.092322461,0.564388051,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,dec_feb_we18,0.092322461,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,dec_feb_we6,0.092322461,0.099149252,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,jun_aug_wd0,0.111965391,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,jun_aug_wd12,0.111965391,0.324919261,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,jun_aug_wd18,0.111965391,0.118836211,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,jun_aug_wd6,0.111965391,0.149995796,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,jun_aug_we0,0.111965391,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,jun_aug_we12,0.111965391,0.324919261,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,jun_aug_we18,0.111965391,0.118836211,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,jun_aug_we6,0.111965391,0.149995796,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,mar_may_wd0,0.140664679,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,mar_may_wd12,0.140664679,0.422245363,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,mar_may_wd18,0.140664679,0.099696822,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,mar_may_wd6,0.140664679,0.196880279,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,mar_may_we0,0.140664679,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,mar_may_we12,0.140664679,0.422245363,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,mar_may_we18,0.140664679,0.099696822,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,mar_may_we6,0.140664679,0.196880279,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,sep_nov_wd0,0.121955335,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,sep_nov_wd12,0.121955335,0.476332921,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,sep_nov_wd18,0.121955335,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,sep_nov_wd6,0.121955335,0.158079717,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,sep_nov_we0,0.121955335,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,sep_nov_we12,0.121955335,0.476332921,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,sep_nov_we18,0.121955335,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
democratic_peoples_republic_of_korea,sep_nov_we6,0.121955335,0.158079717,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,dec_feb_wd0,0.368481674,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,dec_feb_wd12,0.368481674,0.488487264,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,dec_feb_wd18,0.368481674,0.040707272,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,dec_feb_wd6,0.368481674,0.220982334,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,dec_feb_we0,0.368481674,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,dec_feb_we12,0.368481674,0.488487264,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,dec_feb_we18,0.368481674,0.040707272,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,dec_feb_we6,0.368481674,0.220982334,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,jun_aug_wd0,0.400064508,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,jun_aug_wd12,0.400064508,0.519159987,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,jun_aug_wd18,0.400064508,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,jun_aug_wd6,0.400064508,0.1618161,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,jun_aug_we0,0.400064508,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,jun_aug_we12,0.400064508,0.519159987,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,jun_aug_we18,0.400064508,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,jun_aug_we6,0.400064508,0.1618161,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,mar_may_wd0,0.343797405,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,mar_may_wd12,0.343797405,0.555546465,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,mar_may_wd18,0.343797405,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,mar_may_wd6,0.343797405,0.17315734,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,mar_may_we0,0.343797405,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,mar_may_we12,0.343797405,0.555546465,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,mar_may_we18,0.343797405,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,mar_may_we6,0.343797405,0.17315734,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,sep_nov_wd0,0.444752113,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,sep_nov_wd12,0.444752113,0.51575738,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,sep_nov_wd18,0.444752113,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,sep_nov_wd6,0.444752113,0.254529616,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,sep_nov_we0,0.444752113,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,sep_nov_we12,0.444752113,0.51575738,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,sep_nov_we18,0.444752113,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
french_polynesia,sep_nov_we6,0.444752113,0.254529616,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,dec_feb_wd0,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,dec_feb_wd12,0.275244225,0.578797694,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,dec_feb_wd18,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,dec_feb_wd6,0.275244225,0.180404476,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,dec_feb_we0,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,dec_feb_we12,0.275244225,0.578797694,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,dec_feb_we18,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,dec_feb_we6,0.275244225,0.180404476,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,jun_aug_wd0,0.0453924,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,jun_aug_wd12,0.0453924,0.496586789,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,jun_aug_wd18,0.0453924,0.041382232,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,jun_aug_wd6,0.0453924,0.30741087,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,jun_aug_we0,0.0453924,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,jun_aug_we12,0.0453924,0.496586789,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,jun_aug_we18,0.0453924,0.041382232,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,jun_aug_we6,0.0453924,0.30741087,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,mar_may_wd0,0.257038383,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,mar_may_wd12,0.257038383,0.559574575,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,mar_may_wd18,0.257038383,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,mar_may_wd6,0.257038383,0.276153686,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,mar_may_we0,0.257038383,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,mar_may_we12,0.257038383,0.559574575,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,mar_may_we18,0.257038383,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,mar_may_we6,0.257038383,0.276153686,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,sep_nov_wd0,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,sep_nov_wd12,0.045846054,0.56042903,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,sep_nov_wd18,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,sep_nov_wd6,0.045846054,0.276575366,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,sep_nov_we0,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,sep_nov_we12,0.045846054,0.56042903,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,sep_nov_we18,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
qatar,sep_nov_we6,0.045846054,0.276575366,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,dec_feb_wd0,0.330765999,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,dec_feb_wd12,0.330765999,0.633158111,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,dec_feb_wd18,0.330765999,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,dec_feb_wd6,0.330765999,0.197347983,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,dec_feb_we0,0.330765999,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,dec_feb_we12,0.330765999,0.633158111,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,dec_feb_we18,0.330765999,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,dec_feb_we6,0.330765999,0.197347983,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,jun_aug_wd0,0.377904692,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,jun_aug_wd12,0.377904692,0.55852816,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,jun_aug_wd18,0.377904692,0.046544013,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,jun_aug_wd6,0.377904692,0.252667501,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,jun_aug_we0,0.377904692,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,jun_aug_we12,0.377904692,0.55852816,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,jun_aug_we18,0.377904692,0.046544013,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,jun_aug_we6,0.377904692,0.252667501,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,mar_may_wd0,0.475012876,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,mar_may_wd12,0.475012876,0.572986923,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
saudi_arabia,mar_may_wd18,0.475012876,0.04774891,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
