year,iso_code3,ef_ippu_tonne_c5f12_per_tonne_production_chemicals,ef_ippu_tonne_nf3_per_tonne_production_chemicals,ef_ippu_tonne_nf3_per_tonne_production_electronics,ef_ippu_tonne_sf6_per_tonne_production_metals,ef_ippu_tonne_sf6_per_tonne_production_chemicals,ef_ippu_tonne_sf6_per_tonne_production_electronics,ef_ippu_tonne_sf6_per_mmm_gdp_other_product_manufacturing,ef_ippu_tonne_chf3_per_tonne_production_chemicals,ef_ippu_tonne_chf3_per_tonne_production_electronics,ef_ippu_tonne_ch2f2_per_tonne_production_chemicals,ef_ippu_tonne_ch2f2_per_tonne_production_electronics,ef_ippu_tonne_ch3f_per_tonne_production_electronics,ef_ippu_tonne_c2hf5_per_tonne_production_chemicals,ef_ippu_tonne_chf2cf3_per_tonne_production_chemicals,ef_ippu_tonne_c2h3f3_per_tonne_production_chemicals,ef_ippu_tonne_ch3chf2_per_tonne_production_chemicals,ef_ippu_tonne_c3hf7_per_tonne_production_chemicals,ef_ippu_tonne_c4h5f5_per_tonne_production_chemicals,ef_ippu_tonne_cf4_per_tonne_production_metals,ef_ippu_tonne_cf4_per_tonne_production_chemicals,ef_ippu_tonne_cf4_per_tonne_production_electronics,ef_ippu_tonne_c2f6_per_tonne_production_metals,ef_ippu_tonne_c2f6_per_tonne_production_chemicals,ef_ippu_tonne_c2f6_per_tonne_production_electronics,ef_ippu_tonne_c3f8_per_tonne_production_chemicals,ef_ippu_tonne_c3f8_per_tonne_production_electronics,ef_ippu_tonne_cc4f8_per_tonne_production_chemicals,ef_ippu_tonne_cc4f8_per_tonne_production_electronics,ef_ippu_tonne_c4f10_per_tonne_production_chemicals,ef_ippu_tonne_c6f14_per_tonne_production_chemicals,ef_ippu_tonne_chf3_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_chf3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_ch2f2_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c2h3f3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_ch3chf2_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_ch3chf2_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3hf7_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3hf7_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3h2f6_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3h2f6_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3h3f5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3h3f5_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c4h5f5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c5h2f10_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_cf4_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c2f6_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c4f10_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c6f14_per_mmm_gdp_product_use_ods_other
2019,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004098701403463088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3068586991217307,0.7252401271269596,0.7252401271269596,4.622309058993763,4.622309058993763,1.2896508975543017,0.0,0.0,0.0,0.0,0.0,0.0,0.4694919282969751,0.4694919282969751,0.3340899073161147,0.0,0.0,0.0,0.0,0.0
2020,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005352957049910415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943083124666698,0.6955781229561144,0.6955781229561144,4.433258639059116,4.433258639059116,1.2369047395973065,0.0,0.0,0.0,0.0,0.0,0.0,0.45028991366150367,0.45028991366150367,0.32042577614964785,0.0,0.0,0.0,0.0,0.0
2021,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2022,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2023,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2024,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2025,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2026,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2027,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2028,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2029,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2030,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2031,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2032,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2033,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2034,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2035,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2036,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2037,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2038,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2039,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2040,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2041,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2042,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2043,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2044,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2045,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2046,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2047,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2048,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2049,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2050,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048482757258339407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157851723949891,0.7172556406889864,0.7172556406889864,4.425992023795522,4.425992023795522,1.2377178417815127,0.0,0.0,0.0,0.0,0.0,0.0,0.47007411356049483,0.47007411356049483,0.3369284971269351,0.0,0.0,0.0,0.0,0.0
2010,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.418942511284531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056257170439271,0.15751329786080734,0.15751329786080734,0.6831770917910879,0.6831770917910879,0.2250997101935717,0.0,0.0,0.0,0.0,0.0,0.0,0.10190299672072335,0.10190299672072335,0.07721944771998837,0.0,0.0,0.0,0.0,0.0
2011,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.077847578256255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07653823109503809,0.14205967348616888,0.14205967348616888,0.6508888577860792,0.6508888577860792,0.21758271257767456,0.0,0.0,0.0,0.0,0.0,0.0,0.1004146422468643,0.1004146422468643,0.07581843743948101,0.0,0.0,0.0,0.0,0.0
2012,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.943378954961529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053622693566152096,0.13696091463360496,0.13696091463360496,0.6225489724994625,0.6225489724994625,0.21098492683004746,0.0,0.0,0.0,0.0,0.0,0.0,0.0991066650400693,0.0991066650400693,0.0778991986380919,0.0,0.0,0.0,0.0,0.0
2013,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.174004030134782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04920401476522962,0.13526722871851687,0.13526722871851687,0.5974749332258099,0.5974749332258099,0.20514746004844153,0.0,0.0,0.0,0.0,0.0,0.0,0.09099623803023207,0.09099623803023207,0.07718350227983044,0.0,0.0,0.0,0.0,0.0
2014,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.450945589124783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062041957663998185,0.13375808731920835,0.13375808731920835,0.6565057136615641,0.6565057136615641,0.19994604169897753,0.0,0.0,0.0,0.0,0.0,0.0,0.0915456431520437,0.0915456431520437,0.07425517630887173,0.0,0.0,0.0,0.0,0.0
2015,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878991787719472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07456708960232561,0.1324048849940131,0.1324048849940131,0.7425947006792037,0.7425947006792037,0.1952820936301452,0.0,0.0,0.0,0.0,0.0,0.0,0.09475274625501359,0.09475274625501359,0.06901098873695637,0.0,0.0,0.0,0.0,0.0
2016,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.630162931592189e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06921825944085987,0.13625771100233922,0.13625771100233922,0.8091156924419624,0.8091156924419624,0.2115616497608962,0.0,0.0,0.0,0.0,0.0,0.0,0.09086751683344016,0.09086751683344016,0.06598988643652641,0.0,0.0,0.0,0.0,0.0
2017,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.174568981488056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06458543140214433,0.13895449796149623,0.13895449796149623,0.8507407381583211,0.8507407381583211,0.23059949936771437,0.0,0.0,0.0,0.0,0.0,0.0,0.09343285309145226,0.09343285309145226,0.06493044114631577,0.0,0.0,0.0,0.0,0.0
2018,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24911124356713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060533856703597844,0.1430677468631979,0.1430677468631979,0.9118405343631757,0.9118405343631757,0.2544087696851747,0.0,0.0,0.0,0.0,0.0,0.0,0.09261643302375966,0.09261643302375966,0.06590574395053903,0.0,0.0,0.0,0.0,0.0
2019,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48962360124131e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05696060291298316,0.1346225990297006,0.1346225990297006,0.8580154879630563,0.8580154879630563,0.23939127121164464,0.0,0.0,0.0,0.0,0.0,0.0,0.08714937643102004,0.08714937643102004,0.06201539295989172,0.0,0.0,0.0,0.0,0.0
2020,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.142079811257216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05378568692152087,0.12711889610849805,0.12711889610849805,0.8101907291939507,0.8101907291939507,0.22604788760407582,0.0,0.0,0.0,0.0,0.0,0.0,0.08229177425115011,0.08229177425115011,0.05855872900698437,0.0,0.0,0.0,0.0,0.0
2021,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538276102993415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059524937245433125,0.13496641490480593,0.13496641490480593,0.8313595113382372,0.8313595113382372,0.23256377070688009,0.0,0.0,0.0,0.0,0.0,0.0,0.08850415951082975,0.08850415951082975,0.06347090334764054,0.0,0.0,0.0,0.0,0.0
2022,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538276102993415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059524937245433125,0.13496641490480593,0.13496641490480593,0.8313595113382372,0.8313595113382372,0.23256377070688009,0.0,0.0,0.0,0.0,0.0,0.0,0.08850415951082975,0.08850415951082975,0.06347090334764054,0.0,0.0,0.0,0.0,0.0
2023,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538276102993415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059524937245433125,0.13496641490480593,0.13496641490480593,0.8313595113382372,0.8313595113382372,0.23256377070688009,0.0,0.0,0.0,0.0,0.0,0.0,0.08850415951082975,0.08850415951082975,0.06347090334764054,0.0,0.0,0.0,0.0,0.0
