time_period,ef_frst_sequestration_mangroves_kt_co2_ha,ef_frst_sequestration_primary_kt_co2_ha,ef_frst_sequestration_secondary_kt_co2_ha,iso_alpha_3
21,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
22,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
23,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
24,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
25,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
26,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
27,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
28,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
29,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
30,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
31,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
32,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
33,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
34,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
35,0.0034750612589776087,0.003009280735107731,0.0036422435220391483,DZA
0,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
1,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
2,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
3,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
4,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
5,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
6,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
7,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
8,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
9,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
10,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
11,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
12,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
13,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
14,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
15,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
16,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
17,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
18,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
19,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
20,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
21,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
22,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
23,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
24,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
25,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
26,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
27,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
28,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
29,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
30,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
31,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
32,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
33,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
34,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
35,0.0052576803636303635,0.0011736651944956474,0.006113381074423673,ECU
0,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
1,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
2,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
3,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
4,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
5,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
6,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
7,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
8,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
9,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
10,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
11,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
12,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
13,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
14,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
15,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
16,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
17,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
18,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
19,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
20,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
21,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
22,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
23,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
24,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
25,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
26,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
27,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
28,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
29,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
30,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
31,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
32,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
33,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
34,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
35,0.0027101493613514624,0.00041938349814585915,0.002693041177379481,ERI
0,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
1,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
2,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
3,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
4,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
5,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
6,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
7,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
8,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
9,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
10,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
11,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
12,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
13,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
14,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
15,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
16,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
17,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
18,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
19,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
20,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
21,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
22,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
23,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
24,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
25,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
26,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
27,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
28,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
29,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
30,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
31,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
32,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
33,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
34,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
35,0.004043710818621988,0.0034317482486494228,0.004027700809042507,ESP
0,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
1,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
2,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
3,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
4,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
5,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
6,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
7,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
8,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
9,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
10,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
11,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
12,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
13,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
14,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
15,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
16,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
17,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
18,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
19,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
20,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
21,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
22,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
23,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
24,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
25,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
26,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
27,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
28,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
29,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
30,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
31,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
32,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
33,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
34,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
35,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,EST
0,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
1,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
2,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
3,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
4,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
5,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
6,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
7,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
8,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
9,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
10,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
11,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
12,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
13,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
14,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
15,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
16,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
17,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
18,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
19,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
20,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
21,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
22,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
23,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
24,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
25,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
26,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
27,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
28,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
29,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
30,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
31,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
32,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
33,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
34,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
35,0.0016797952873341753,0.0013318340291009255,0.0016098636152797698,ETH
0,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
1,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
2,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
3,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
4,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
5,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
6,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
7,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
8,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
9,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
10,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
11,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
12,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
13,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
14,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
15,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
16,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
17,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
18,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
19,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
20,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
21,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
22,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
23,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
24,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
25,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
26,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
27,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
28,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
29,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
30,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
31,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
32,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
33,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
34,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
35,0.0020509041366513457,0.0007584970217761287,0.0012926919625912184,FIN
0,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
1,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
2,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
3,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
4,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
5,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
6,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
7,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
8,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
9,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
10,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
11,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
12,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
13,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
14,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
15,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
16,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
17,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
18,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
19,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
20,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
21,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
22,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
23,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
24,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
25,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
26,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
27,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
28,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
29,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
30,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
31,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
32,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
33,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
34,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
35,0.0039636666666666666,0.0039636666666666666,0.0039636666666666666,GBR
0,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
1,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
2,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
3,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
4,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
5,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
6,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
7,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
8,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
9,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
10,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
11,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
12,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
13,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
14,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
15,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
16,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
17,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
18,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
19,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
20,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
21,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
22,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
23,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
24,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
25,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
26,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
27,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
28,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
29,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
30,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
31,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
32,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
33,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
34,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
35,0.0022714713341858484,0.0005860325021312873,0.0016854388320545607,GEO
0,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
1,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
2,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
3,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
4,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
5,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
6,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
7,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
8,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
9,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
10,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
11,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
12,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
13,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
14,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
15,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
16,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
17,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
18,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
19,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
20,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
21,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
22,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
23,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
24,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
25,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
26,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
27,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
28,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
29,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
30,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
31,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
32,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
33,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
34,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
35,0.001368808748119599,0.0014923009629849238,0.0013070626406869363,GHA
0,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
1,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
2,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
3,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
4,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
5,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
6,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
7,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
8,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
9,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
10,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
11,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
12,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
13,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
14,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
15,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
16,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
17,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
18,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
19,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
20,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
21,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
22,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
23,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
24,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
25,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
26,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
27,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
28,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
29,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
30,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
31,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
32,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
33,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
34,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
35,0.0014281815684121055,0.0014467690986097745,0.0014188878033132711,GIN
0,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
1,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
2,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
3,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
4,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
5,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
6,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
7,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
8,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
9,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
10,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
11,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
12,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
13,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
14,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
15,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
16,0.0013268820050946141,0.0015366075327510917,0.0011988313773653567,GMB
