time_period,ef_lndu_conv_croplands_to_croplands_gg_co2_ha,ef_lndu_conv_croplands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_croplands_to_forests_primary_gg_co2_ha,ef_lndu_conv_croplands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_croplands_to_grasslands_gg_co2_ha,ef_lndu_conv_croplands_to_other_gg_co2_ha,ef_lndu_conv_croplands_to_settlements_gg_co2_ha,ef_lndu_conv_croplands_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_croplands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_other_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_settlements_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_primary_to_croplands_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_primary_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_primary_to_other_gg_co2_ha,ef_lndu_conv_forests_primary_to_settlements_gg_co2_ha,ef_lndu_conv_forests_primary_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_croplands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_secondary_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_other_gg_co2_ha,ef_lndu_conv_forests_secondary_to_settlements_gg_co2_ha,ef_lndu_conv_forests_secondary_to_wetlands_gg_co2_ha,ef_lndu_conv_grasslands_to_croplands_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_primary_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_grasslands_to_grasslands_gg_co2_ha,ef_lndu_conv_grasslands_to_other_gg_co2_ha,ef_lndu_conv_grasslands_to_settlements_gg_co2_ha,ef_lndu_conv_grasslands_to_wetlands_gg_co2_ha,ef_lndu_conv_other_to_croplands_gg_co2_ha,ef_lndu_conv_other_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_other_to_forests_primary_gg_co2_ha,ef_lndu_conv_other_to_forests_secondary_gg_co2_ha,ef_lndu_conv_other_to_grasslands_gg_co2_ha,ef_lndu_conv_other_to_other_gg_co2_ha,ef_lndu_conv_other_to_settlements_gg_co2_ha,ef_lndu_conv_other_to_wetlands_gg_co2_ha,ef_lndu_conv_settlements_to_croplands_gg_co2_ha,ef_lndu_conv_settlements_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_settlements_to_forests_primary_gg_co2_ha,ef_lndu_conv_settlements_to_forests_secondary_gg_co2_ha,ef_lndu_conv_settlements_to_grasslands_gg_co2_ha,ef_lndu_conv_settlements_to_other_gg_co2_ha,ef_lndu_conv_settlements_to_settlements_gg_co2_ha,ef_lndu_conv_settlements_to_wetlands_gg_co2_ha,ef_lndu_conv_wetlands_to_croplands_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_primary_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_wetlands_to_grasslands_gg_co2_ha,ef_lndu_conv_wetlands_to_other_gg_co2_ha,ef_lndu_conv_wetlands_to_settlements_gg_co2_ha,ef_lndu_conv_wetlands_to_wetlands_gg_co2_ha,iso_alpha_3
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967,0,0,0,0.292171,0.2967,0.2967,0.2967,0.594799,0,0,0,0.590228,0.594799,0.594799,0.594799,0.152934,0,0,0,0.148406,0.152934,0.152934,0.152934,0.004529,0.0,0.0,0.0,0.0,0.004529,0.004529,0.004529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATG
