iso_code3,year,time_period,frac_enfu_transmission_loss_fuel_electricity
SDN,2043,28,0.19211884728320977
SDN,2044,29,0.19211884728320977
SDN,2045,30,0.19211884728320977
SDN,2046,31,0.19211884728320977
SDN,2047,32,0.19211884728320977
SDN,2048,33,0.19211884728320977
SDN,2049,34,0.19211884728320977
SDN,2050,35,0.19211884728320977
SEN,2010,-5,0.163849154746424
SEN,2011,-4,0.157092986353539
SEN,2012,-3,0.16289855072463802
SEN,2013,-2,0.16652625666947501
SEN,2014,-1,0.128667563930013
SEN,2015,0,0.15580690248481782
SEN,2016,1,0.15580690248481782
SEN,2017,2,0.15580690248481782
SEN,2018,3,0.15580690248481782
SEN,2019,4,0.15580690248481782
SEN,2020,5,0.15580690248481782
SEN,2021,6,0.15580690248481782
SEN,2022,7,0.15580690248481782
SEN,2023,8,0.15580690248481782
SEN,2024,9,0.15580690248481782
SEN,2025,10,0.15580690248481782
SEN,2026,11,0.15580690248481782
SEN,2027,12,0.15580690248481782
SEN,2028,13,0.15580690248481782
SEN,2029,14,0.15580690248481782
SEN,2030,15,0.15580690248481782
SEN,2031,16,0.15580690248481782
SEN,2032,17,0.15580690248481782
SEN,2033,18,0.15580690248481782
SEN,2034,19,0.15580690248481782
SEN,2035,20,0.15580690248481782
SEN,2036,21,0.15580690248481782
SEN,2037,22,0.15580690248481782
SEN,2038,23,0.15580690248481782
SEN,2039,24,0.15580690248481782
SEN,2040,25,0.15580690248481782
SEN,2041,26,0.15580690248481782
SEN,2042,27,0.15580690248481782
SEN,2043,28,0.15580690248481782
SEN,2044,29,0.15580690248481782
SEN,2045,30,0.15580690248481782
SEN,2046,31,0.15580690248481782
SEN,2047,32,0.15580690248481782
SEN,2048,33,0.15580690248481782
SEN,2049,34,0.15580690248481782
SEN,2050,35,0.15580690248481782
SGP,2010,-5,0.0285487533343621
SGP,2011,-4,0.0254248337607023
SGP,2012,-3,0.0189691511783867
SGP,2013,-2,0.022952323375513402
SGP,2014,-1,0.020291616038882097
SGP,2015,0,0.023237335537569317
SGP,2016,1,0.023237335537569317
SGP,2017,2,0.023237335537569317
SGP,2018,3,0.023237335537569317
SGP,2019,4,0.023237335537569317
SGP,2020,5,0.023237335537569317
SGP,2021,6,0.023237335537569317
SGP,2022,7,0.023237335537569317
SGP,2023,8,0.023237335537569317
SGP,2024,9,0.023237335537569317
SGP,2025,10,0.023237335537569317
SGP,2026,11,0.023237335537569317
SGP,2027,12,0.023237335537569317
SGP,2028,13,0.023237335537569317
SGP,2029,14,0.023237335537569317
SGP,2030,15,0.023237335537569317
SGP,2031,16,0.023237335537569317
SGP,2032,17,0.023237335537569317
SGP,2033,18,0.023237335537569317
SGP,2034,19,0.023237335537569317
SGP,2035,20,0.023237335537569317
SGP,2036,21,0.023237335537569317
SGP,2037,22,0.023237335537569317
SGP,2038,23,0.023237335537569317
SGP,2039,24,0.023237335537569317
SGP,2040,25,0.023237335537569317
SGP,2041,26,0.023237335537569317
SGP,2042,27,0.023237335537569317
SGP,2043,28,0.023237335537569317
SGP,2044,29,0.023237335537569317
SGP,2045,30,0.023237335537569317
SGP,2046,31,0.023237335537569317
SGP,2047,32,0.023237335537569317
SGP,2048,33,0.023237335537569317
SGP,2049,34,0.023237335537569317
SGP,2050,35,0.023237335537569317
SLB,2010,-5,0.0647731455644347
SLB,2011,-4,0.0651577152264412
SLB,2012,-3,0.0579870016088695
SLB,2013,-2,0.053400955849067205
SLB,2014,-1,0.0477958946927464
SLB,2015,0,0.057822942588311804
SLB,2016,1,0.057822942588311804
SLB,2017,2,0.057822942588311804
SLB,2018,3,0.057822942588311804
SLB,2019,4,0.057822942588311804
SLB,2020,5,0.057822942588311804
SLB,2021,6,0.057822942588311804
SLB,2022,7,0.057822942588311804
SLB,2023,8,0.057822942588311804
SLB,2024,9,0.057822942588311804
SLB,2025,10,0.057822942588311804
SLB,2026,11,0.057822942588311804
SLB,2027,12,0.057822942588311804
SLB,2028,13,0.057822942588311804
SLB,2029,14,0.057822942588311804
SLB,2030,15,0.057822942588311804
SLB,2031,16,0.057822942588311804
SLB,2032,17,0.057822942588311804
SLB,2033,18,0.057822942588311804
SLB,2034,19,0.057822942588311804
SLB,2035,20,0.057822942588311804
SLB,2036,21,0.057822942588311804
SLB,2037,22,0.057822942588311804
SLB,2038,23,0.057822942588311804
SLB,2039,24,0.057822942588311804
SLB,2040,25,0.057822942588311804
SLB,2041,26,0.057822942588311804
SLB,2042,27,0.057822942588311804
SLB,2043,28,0.057822942588311804
SLB,2044,29,0.057822942588311804
SLB,2045,30,0.057822942588311804
SLB,2046,31,0.057822942588311804
SLB,2047,32,0.057822942588311804
SLB,2048,33,0.057822942588311804
SLB,2049,34,0.057822942588311804
SLB,2050,35,0.057822942588311804
SLE,2010,-5,0.20184409052808
SLE,2011,-4,0.22380718150516501
SLE,2012,-3,0.194697833523375
SLE,2013,-2,0.219607843137255
SLE,2014,-1,0.143253680907555
SLE,2015,0,0.196642125920286
SLE,2016,1,0.196642125920286
SLE,2017,2,0.196642125920286
SLE,2018,3,0.196642125920286
SLE,2019,4,0.196642125920286
SLE,2020,5,0.196642125920286
SLE,2021,6,0.196642125920286
SLE,2022,7,0.196642125920286
SLE,2023,8,0.196642125920286
SLE,2024,9,0.196642125920286
SLE,2025,10,0.196642125920286
SLE,2026,11,0.196642125920286
SLE,2027,12,0.196642125920286
SLE,2028,13,0.196642125920286
SLE,2029,14,0.196642125920286
SLE,2030,15,0.196642125920286
SLE,2031,16,0.196642125920286
SLE,2032,17,0.196642125920286
SLE,2033,18,0.196642125920286
SLE,2034,19,0.196642125920286
SLE,2035,20,0.196642125920286
SLE,2036,21,0.196642125920286
SLE,2037,22,0.196642125920286
SLE,2038,23,0.196642125920286
SLE,2039,24,0.196642125920286
SLE,2040,25,0.196642125920286
SLE,2041,26,0.196642125920286
SLE,2042,27,0.196642125920286
SLE,2043,28,0.196642125920286
SLE,2044,29,0.196642125920286
SLE,2045,30,0.196642125920286
SLE,2046,31,0.196642125920286
SLE,2047,32,0.196642125920286
SLE,2048,33,0.196642125920286
SLE,2049,34,0.196642125920286
SLE,2050,35,0.196642125920286
SLV,2010,-5,0.12850935828877
SLV,2011,-4,0.119677790563867
SLV,2012,-3,0.0978034311367645
SLV,2013,-2,0.0725446428571429
SLV,2014,-1,0.11328941025229
SLV,2015,0,0.10636492661976689
SLV,2016,1,0.10636492661976689
SLV,2017,2,0.10636492661976689
SLV,2018,3,0.10636492661976689
SLV,2019,4,0.10636492661976689
SLV,2020,5,0.10636492661976689
SLV,2021,6,0.10636492661976689
SLV,2022,7,0.10636492661976689
SLV,2023,8,0.10636492661976689
SLV,2024,9,0.10636492661976689
SLV,2025,10,0.10636492661976689
SLV,2026,11,0.10636492661976689
SLV,2027,12,0.10636492661976689
SLV,2028,13,0.10636492661976689
SLV,2029,14,0.10636492661976689
SLV,2030,15,0.10636492661976689
SLV,2031,16,0.10636492661976689
SLV,2032,17,0.10636492661976689
SLV,2033,18,0.10636492661976689
SLV,2034,19,0.10636492661976689
SLV,2035,20,0.10636492661976689
SLV,2036,21,0.10636492661976689
SLV,2037,22,0.10636492661976689
SLV,2038,23,0.10636492661976689
SLV,2039,24,0.10636492661976689
SLV,2040,25,0.10636492661976689
SLV,2041,26,0.10636492661976689
SLV,2042,27,0.10636492661976689
SLV,2043,28,0.10636492661976689
SLV,2044,29,0.10636492661976689
SLV,2045,30,0.10636492661976689
SLV,2046,31,0.10636492661976689
SLV,2047,32,0.10636492661976689
SLV,2048,33,0.10636492661976689
SLV,2049,34,0.10636492661976689
SLV,2050,35,0.10636492661976689
SMR,2010,-5,0.06884825603384509
SMR,2011,-4,0.0693435512626061
SMR,2012,-3,0.07063619667808059
SMR,2013,-2,0.073589224372979
SMR,2014,-1,0.0699384429518618
SMR,2015,0,0.07047113425987452
SMR,2016,1,0.07047113425987452
SMR,2017,2,0.07047113425987452
SMR,2018,3,0.07047113425987452
SMR,2019,4,0.07047113425987452
SMR,2020,5,0.07047113425987452
SMR,2021,6,0.07047113425987452
SMR,2022,7,0.07047113425987452
SMR,2023,8,0.07047113425987452
SMR,2024,9,0.07047113425987452
SMR,2025,10,0.07047113425987452
SMR,2026,11,0.07047113425987452
SMR,2027,12,0.07047113425987452
SMR,2028,13,0.07047113425987452
SMR,2029,14,0.07047113425987452
SMR,2030,15,0.07047113425987452
SMR,2031,16,0.07047113425987452
SMR,2032,17,0.07047113425987452
SMR,2033,18,0.07047113425987452
SMR,2034,19,0.07047113425987452
SMR,2035,20,0.07047113425987452
SMR,2036,21,0.07047113425987452
SMR,2037,22,0.07047113425987452
SMR,2038,23,0.07047113425987452
SMR,2039,24,0.07047113425987452
SMR,2040,25,0.07047113425987452
SMR,2041,26,0.07047113425987452
SMR,2042,27,0.07047113425987452
SMR,2043,28,0.07047113425987452
SMR,2044,29,0.07047113425987452
SMR,2045,30,0.07047113425987452
SMR,2046,31,0.07047113425987452
SMR,2047,32,0.07047113425987452
SMR,2048,33,0.07047113425987452
SMR,2049,34,0.07047113425987452
SMR,2050,35,0.07047113425987452
SOM,2010,-5,0.15
SOM,2011,-4,0.199968434343434
SOM,2012,-3,0.229188619599579
SOM,2013,-2,0.19018616410020703
SOM,2014,-1,0.186547556489753
SOM,2015,0,0.1911781549065946
SOM,2016,1,0.1911781549065946
SOM,2017,2,0.1911781549065946
SOM,2018,3,0.1911781549065946
SOM,2019,4,0.1911781549065946
SOM,2020,5,0.1911781549065946
SOM,2021,6,0.1911781549065946
SOM,2022,7,0.1911781549065946
SOM,2023,8,0.1911781549065946
SOM,2024,9,0.1911781549065946
SOM,2025,10,0.1911781549065946
SOM,2026,11,0.1911781549065946
SOM,2027,12,0.1911781549065946
SOM,2028,13,0.1911781549065946
SOM,2029,14,0.1911781549065946
SOM,2030,15,0.1911781549065946
SOM,2031,16,0.1911781549065946
SOM,2032,17,0.1911781549065946
SOM,2033,18,0.1911781549065946
SOM,2034,19,0.1911781549065946
SOM,2035,20,0.1911781549065946
SOM,2036,21,0.1911781549065946
SOM,2037,22,0.1911781549065946
SOM,2038,23,0.1911781549065946
SOM,2039,24,0.1911781549065946
SOM,2040,25,0.1911781549065946
SOM,2041,26,0.1911781549065946
SOM,2042,27,0.1911781549065946
SOM,2043,28,0.1911781549065946
SOM,2044,29,0.1911781549065946
SOM,2045,30,0.1911781549065946
SOM,2046,31,0.1911781549065946
SOM,2047,32,0.1911781549065946
SOM,2048,33,0.1911781549065946
SOM,2049,34,0.1911781549065946
SOM,2050,35,0.1911781549065946
SRB,2010,-5,0.160970526147022
SRB,2011,-4,0.15369240479697
SRB,2012,-3,0.155068977910481
SRB,2013,-2,0.140235042190328
SRB,2014,-1,0.154368235364468
SRB,2015,0,0.1528670372818538
SRB,2016,1,0.1528670372818538
SRB,2017,2,0.1528670372818538
SRB,2018,3,0.1528670372818538
SRB,2019,4,0.1528670372818538
SRB,2020,5,0.1528670372818538
SRB,2021,6,0.1528670372818538
SRB,2022,7,0.1528670372818538
SRB,2023,8,0.1528670372818538
SRB,2024,9,0.1528670372818538
SRB,2025,10,0.1528670372818538
SRB,2026,11,0.1528670372818538
SRB,2027,12,0.1528670372818538
SRB,2028,13,0.1528670372818538
SRB,2029,14,0.1528670372818538
SRB,2030,15,0.1528670372818538
SRB,2031,16,0.1528670372818538
SRB,2032,17,0.1528670372818538
SRB,2033,18,0.1528670372818538
SRB,2034,19,0.1528670372818538
SRB,2035,20,0.1528670372818538
SRB,2036,21,0.1528670372818538
SRB,2037,22,0.1528670372818538
SRB,2038,23,0.1528670372818538
SRB,2039,24,0.1528670372818538
SRB,2040,25,0.1528670372818538
SRB,2041,26,0.1528670372818538
SRB,2042,27,0.1528670372818538
SRB,2043,28,0.1528670372818538
SRB,2044,29,0.1528670372818538
SRB,2045,30,0.1528670372818538
SRB,2046,31,0.1528670372818538
SRB,2047,32,0.1528670372818538
SRB,2048,33,0.1528670372818538
SRB,2049,34,0.1528670372818538
SRB,2050,35,0.1528670372818538
SSD,2010,-5,0.0576691351009904
SSD,2011,-4,0.0576691351009904
SSD,2012,-3,0.0584269662921348
SSD,2013,-2,0.0572033898305085
SSD,2014,-1,0.057377049180327905
SSD,2015,0,0.0576691351009904
SSD,2016,1,0.0576691351009904
SSD,2017,2,0.0576691351009904
SSD,2018,3,0.0576691351009904
SSD,2019,4,0.0576691351009904
SSD,2020,5,0.0576691351009904
SSD,2021,6,0.0576691351009904
SSD,2022,7,0.0576691351009904
SSD,2023,8,0.0576691351009904
SSD,2024,9,0.0576691351009904
SSD,2025,10,0.0576691351009904
SSD,2026,11,0.0576691351009904
SSD,2027,12,0.0576691351009904
SSD,2028,13,0.0576691351009904
SSD,2029,14,0.0576691351009904
SSD,2030,15,0.0576691351009904
SSD,2031,16,0.0576691351009904
SSD,2032,17,0.0576691351009904
SSD,2033,18,0.0576691351009904
SSD,2034,19,0.0576691351009904
SSD,2035,20,0.0576691351009904
SSD,2036,21,0.0576691351009904
SSD,2037,22,0.0576691351009904
SSD,2038,23,0.0576691351009904
SSD,2039,24,0.0576691351009904
SSD,2040,25,0.0576691351009904
SSD,2041,26,0.0576691351009904
SSD,2042,27,0.0576691351009904
SSD,2043,28,0.0576691351009904
SSD,2044,29,0.0576691351009904
SSD,2045,30,0.0576691351009904
SSD,2046,31,0.0576691351009904
SSD,2047,32,0.0576691351009904
SSD,2048,33,0.0576691351009904
SSD,2049,34,0.0576691351009904
SSD,2050,35,0.0576691351009904
STP,2010,-5,0.194832041343669
STP,2011,-4,0.19794218520333198
STP,2012,-3,0.194547134935305
STP,2013,-2,0.231870229007634
STP,2014,-1,0.277777777777778
STP,2015,0,0.2193938736535436
STP,2016,1,0.2193938736535436
STP,2017,2,0.2193938736535436
STP,2018,3,0.2193938736535436
STP,2019,4,0.2193938736535436
STP,2020,5,0.2193938736535436
STP,2021,6,0.2193938736535436
STP,2022,7,0.2193938736535436
STP,2023,8,0.2193938736535436
STP,2024,9,0.2193938736535436
STP,2025,10,0.2193938736535436
STP,2026,11,0.2193938736535436
STP,2027,12,0.2193938736535436
STP,2028,13,0.2193938736535436
STP,2029,14,0.2193938736535436
STP,2030,15,0.2193938736535436
STP,2031,16,0.2193938736535436
STP,2032,17,0.2193938736535436
STP,2033,18,0.2193938736535436
STP,2034,19,0.2193938736535436
STP,2035,20,0.2193938736535436
STP,2036,21,0.2193938736535436
STP,2037,22,0.2193938736535436
STP,2038,23,0.2193938736535436
STP,2039,24,0.2193938736535436
STP,2040,25,0.2193938736535436
STP,2041,26,0.2193938736535436
STP,2042,27,0.2193938736535436
STP,2043,28,0.2193938736535436
STP,2044,29,0.2193938736535436
STP,2045,30,0.2193938736535436
STP,2046,31,0.2193938736535436
STP,2047,32,0.2193938736535436
STP,2048,33,0.2193938736535436
STP,2049,34,0.2193938736535436
STP,2050,35,0.2193938736535436
SUR,2010,-5,0.08526682134570769
SUR,2011,-4,0.0902101486417222
SUR,2012,-3,0.09026369168357
SUR,2013,-2,0.0902014652014652
SUR,2014,-1,0.08715596330275231
SUR,2015,0,0.08861961803504347
SUR,2016,1,0.08861961803504347
SUR,2017,2,0.08861961803504347
SUR,2018,3,0.08861961803504347
SUR,2019,4,0.08861961803504347
SUR,2020,5,0.08861961803504347
SUR,2021,6,0.08861961803504347
SUR,2022,7,0.08861961803504347
SUR,2023,8,0.08861961803504347
SUR,2024,9,0.08861961803504347
SUR,2025,10,0.08861961803504347
SUR,2026,11,0.08861961803504347
SUR,2027,12,0.08861961803504347
SUR,2028,13,0.08861961803504347
SUR,2029,14,0.08861961803504347
SUR,2030,15,0.08861961803504347
SUR,2031,16,0.08861961803504347
SUR,2032,17,0.08861961803504347
SUR,2033,18,0.08861961803504347
SUR,2034,19,0.08861961803504347
SUR,2035,20,0.08861961803504347
SUR,2036,21,0.08861961803504347
SUR,2037,22,0.08861961803504347
SUR,2038,23,0.08861961803504347
SUR,2039,24,0.08861961803504347
SUR,2040,25,0.08861961803504347
SUR,2041,26,0.08861961803504347
SUR,2042,27,0.08861961803504347
SUR,2043,28,0.08861961803504347
SUR,2044,29,0.08861961803504347
SUR,2045,30,0.08861961803504347
SUR,2046,31,0.08861961803504347
SUR,2047,32,0.08861961803504347
SUR,2048,33,0.08861961803504347
SUR,2049,34,0.08861961803504347
SUR,2050,35,0.08861961803504347
SVK,2010,-5,0.0311680745703466
SVK,2011,-4,0.0182055995475113
SVK,2012,-3,0.0449731714205027
SVK,2013,-2,0.026653573683102998
SVK,2014,-1,0.0245690290260793
SVK,2015,0,0.02911388964950858
SVK,2016,1,0.02911388964950858
SVK,2017,2,0.02911388964950858
SVK,2018,3,0.02911388964950858
SVK,2019,4,0.02911388964950858
SVK,2020,5,0.02911388964950858
SVK,2021,6,0.02911388964950858
SVK,2022,7,0.02911388964950858
SVK,2023,8,0.02911388964950858
SVK,2024,9,0.02911388964950858
SVK,2025,10,0.02911388964950858
SVK,2026,11,0.02911388964950858
SVK,2027,12,0.02911388964950858
SVK,2028,13,0.02911388964950858
SVK,2029,14,0.02911388964950858
SVK,2030,15,0.02911388964950858
SVK,2031,16,0.02911388964950858
SVK,2032,17,0.02911388964950858
SVK,2033,18,0.02911388964950858
SVK,2034,19,0.02911388964950858
SVK,2035,20,0.02911388964950858
SVK,2036,21,0.02911388964950858
SVK,2037,22,0.02911388964950858
SVK,2038,23,0.02911388964950858
SVK,2039,24,0.02911388964950858
SVK,2040,25,0.02911388964950858
SVK,2041,26,0.02911388964950858
SVK,2042,27,0.02911388964950858
SVK,2043,28,0.02911388964950858
SVK,2044,29,0.02911388964950858
SVK,2045,30,0.02911388964950858
SVK,2046,31,0.02911388964950858
SVK,2047,32,0.02911388964950858
SVK,2048,33,0.02911388964950858
SVK,2049,34,0.02911388964950858
SVK,2050,35,0.02911388964950858
SVN,2010,-5,0.0604121808674254
SVN,2011,-4,0.051775054979578995
SVN,2012,-3,0.0562773347054284
SVN,2013,-2,0.0536403314567651
SVN,2014,-1,0.0478354600011653
SVN,2015,0,0.05398807240207264
SVN,2016,1,0.05398807240207264
SVN,2017,2,0.05398807240207264
SVN,2018,3,0.05398807240207264
SVN,2019,4,0.05398807240207264
SVN,2020,5,0.05398807240207264
SVN,2021,6,0.05398807240207264
SVN,2022,7,0.05398807240207264
SVN,2023,8,0.05398807240207264
SVN,2024,9,0.05398807240207264
SVN,2025,10,0.05398807240207264
SVN,2026,11,0.05398807240207264
SVN,2027,12,0.05398807240207264
SVN,2028,13,0.05398807240207264
SVN,2029,14,0.05398807240207264
SVN,2030,15,0.05398807240207264
SVN,2031,16,0.05398807240207264
SVN,2032,17,0.05398807240207264
SVN,2033,18,0.05398807240207264
SVN,2034,19,0.05398807240207264
SVN,2035,20,0.05398807240207264
SVN,2036,21,0.05398807240207264
SVN,2037,22,0.05398807240207264
SVN,2038,23,0.05398807240207264
SVN,2039,24,0.05398807240207264
SVN,2040,25,0.05398807240207264
SVN,2041,26,0.05398807240207264
SVN,2042,27,0.05398807240207264
SVN,2043,28,0.05398807240207264
SVN,2044,29,0.05398807240207264
SVN,2045,30,0.05398807240207264
SVN,2046,31,0.05398807240207264
SVN,2047,32,0.05398807240207264
SVN,2048,33,0.05398807240207264
SVN,2049,34,0.05398807240207264
SVN,2050,35,0.05398807240207264
SWE,2010,-5,0.0712986663074229
SWE,2011,-4,0.0703408894272365
SWE,2012,-3,0.065857146290466
SWE,2013,-2,0.0653658409080513
SWE,2014,-1,0.04776169946728839
SWE,2015,0,0.06412484848009302
SWE,2016,1,0.06412484848009302
SWE,2017,2,0.06412484848009302
SWE,2018,3,0.06412484848009302
SWE,2019,4,0.06412484848009302
SWE,2020,5,0.06412484848009302
SWE,2021,6,0.06412484848009302
SWE,2022,7,0.06412484848009302
SWE,2023,8,0.06412484848009302
SWE,2024,9,0.06412484848009302
SWE,2025,10,0.06412484848009302
SWE,2026,11,0.06412484848009302
SWE,2027,12,0.06412484848009302
SWE,2028,13,0.06412484848009302
SWE,2029,14,0.06412484848009302
SWE,2030,15,0.06412484848009302
SWE,2031,16,0.06412484848009302
SWE,2032,17,0.06412484848009302
SWE,2033,18,0.06412484848009302
SWE,2034,19,0.06412484848009302
SWE,2035,20,0.06412484848009302
SWE,2036,21,0.06412484848009302
SWE,2037,22,0.06412484848009302
SWE,2038,23,0.06412484848009302
SWE,2039,24,0.06412484848009302
SWE,2040,25,0.06412484848009302
SWE,2041,26,0.06412484848009302
SWE,2042,27,0.06412484848009302
SWE,2043,28,0.06412484848009302
SWE,2044,29,0.06412484848009302
SWE,2045,30,0.06412484848009302
SWE,2046,31,0.06412484848009302
SWE,2047,32,0.06412484848009302
SWE,2048,33,0.06412484848009302
SWE,2049,34,0.06412484848009302
SWE,2050,35,0.06412484848009302
SWZ,2010,-5,0.09533680371559489
SWZ,2011,-4,0.0847458933029248
SWZ,2012,-3,0.08717091713643481
SWZ,2013,-2,0.0848684002654112
SWZ,2014,-1,0.08393761198696441
SWZ,2015,0,0.08721192528146603
SWZ,2016,1,0.08721192528146603
SWZ,2017,2,0.08721192528146603
SWZ,2018,3,0.08721192528146603
SWZ,2019,4,0.08721192528146603
SWZ,2020,5,0.08721192528146603
SWZ,2021,6,0.08721192528146603
SWZ,2022,7,0.08721192528146603
SWZ,2023,8,0.08721192528146603
SWZ,2024,9,0.08721192528146603
SWZ,2025,10,0.08721192528146603
SWZ,2026,11,0.08721192528146603
SWZ,2027,12,0.08721192528146603
SWZ,2028,13,0.08721192528146603
SWZ,2029,14,0.08721192528146603
SWZ,2030,15,0.08721192528146603
SWZ,2031,16,0.08721192528146603
SWZ,2032,17,0.08721192528146603
SWZ,2033,18,0.08721192528146603
SWZ,2034,19,0.08721192528146603
SWZ,2035,20,0.08721192528146603
SWZ,2036,21,0.08721192528146603
SWZ,2037,22,0.08721192528146603
SWZ,2038,23,0.08721192528146603
SWZ,2039,24,0.08721192528146603
SWZ,2040,25,0.08721192528146603
SWZ,2041,26,0.08721192528146603
SWZ,2042,27,0.08721192528146603
SWZ,2043,28,0.08721192528146603
SWZ,2044,29,0.08721192528146603
SWZ,2045,30,0.08721192528146603
SWZ,2046,31,0.08721192528146603
SWZ,2047,32,0.08721192528146603
SWZ,2048,33,0.08721192528146603
SWZ,2049,34,0.08721192528146603
SWZ,2050,35,0.08721192528146603
SXM,2010,-5,0.120148610097525
SXM,2011,-4,0.116862160988022
SXM,2012,-3,0.11647496224003699
SXM,2013,-2,0.113546141715156
SXM,2014,-1,0.121786887102253
SXM,2015,0,0.1177637524285986
SXM,2016,1,0.1177637524285986
SXM,2017,2,0.1177637524285986
SXM,2018,3,0.1177637524285986
SXM,2019,4,0.1177637524285986
SXM,2020,5,0.1177637524285986
SXM,2021,6,0.1177637524285986
SXM,2022,7,0.1177637524285986
SXM,2023,8,0.1177637524285986
SXM,2024,9,0.1177637524285986
SXM,2025,10,0.1177637524285986
SXM,2026,11,0.1177637524285986
SXM,2027,12,0.1177637524285986
SXM,2028,13,0.1177637524285986
SXM,2029,14,0.1177637524285986
SXM,2030,15,0.1177637524285986
SXM,2031,16,0.1177637524285986
SXM,2032,17,0.1177637524285986
SXM,2033,18,0.1177637524285986
SXM,2034,19,0.1177637524285986
SXM,2035,20,0.1177637524285986
SXM,2036,21,0.1177637524285986
SXM,2037,22,0.1177637524285986
SXM,2038,23,0.1177637524285986
SXM,2039,24,0.1177637524285986
SXM,2040,25,0.1177637524285986
SXM,2041,26,0.1177637524285986
SXM,2042,27,0.1177637524285986
SXM,2043,28,0.1177637524285986
SXM,2044,29,0.1177637524285986
SXM,2045,30,0.1177637524285986
SXM,2046,31,0.1177637524285986
SXM,2047,32,0.1177637524285986
SXM,2048,33,0.1177637524285986
SXM,2049,34,0.1177637524285986
SXM,2050,35,0.1177637524285986
SYC,2010,-5,0.0721457791000372
SYC,2011,-4,0.0710362504577078
SYC,2012,-3,0.06828745084018589
SYC,2013,-2,0.0637119113573407
SYC,2014,-1,0.0619679945522642
SYC,2015,0,0.06742987726150716
SYC,2016,1,0.06742987726150716
SYC,2017,2,0.06742987726150716
SYC,2018,3,0.06742987726150716
SYC,2019,4,0.06742987726150716
SYC,2020,5,0.06742987726150716
SYC,2021,6,0.06742987726150716
SYC,2022,7,0.06742987726150716
SYC,2023,8,0.06742987726150716
SYC,2024,9,0.06742987726150716
SYC,2025,10,0.06742987726150716
SYC,2026,11,0.06742987726150716
SYC,2027,12,0.06742987726150716
SYC,2028,13,0.06742987726150716
SYC,2029,14,0.06742987726150716
SYC,2030,15,0.06742987726150716
SYC,2031,16,0.06742987726150716
SYC,2032,17,0.06742987726150716
SYC,2033,18,0.06742987726150716
SYC,2034,19,0.06742987726150716
SYC,2035,20,0.06742987726150716
SYC,2036,21,0.06742987726150716
SYC,2037,22,0.06742987726150716
SYC,2038,23,0.06742987726150716
SYC,2039,24,0.06742987726150716
SYC,2040,25,0.06742987726150716
SYC,2041,26,0.06742987726150716
SYC,2042,27,0.06742987726150716
SYC,2043,28,0.06742987726150716
SYC,2044,29,0.06742987726150716
SYC,2045,30,0.06742987726150716
SYC,2046,31,0.06742987726150716
SYC,2047,32,0.06742987726150716
SYC,2048,33,0.06742987726150716
SYC,2049,34,0.06742987726150716
SYC,2050,35,0.06742987726150716
SYR,2010,-5,0.153039019240299
SYR,2011,-4,0.154323936932633
SYR,2012,-3,0.15208962882718502
SYR,2013,-2,0.139448143097778
SYR,2014,-1,0.159158874068448
SYR,2015,0,0.1516119204332686
SYR,2016,1,0.1516119204332686
SYR,2017,2,0.1516119204332686
SYR,2018,3,0.1516119204332686
SYR,2019,4,0.1516119204332686
SYR,2020,5,0.1516119204332686
SYR,2021,6,0.1516119204332686
SYR,2022,7,0.1516119204332686
SYR,2023,8,0.1516119204332686
SYR,2024,9,0.1516119204332686
SYR,2025,10,0.1516119204332686
SYR,2026,11,0.1516119204332686
SYR,2027,12,0.1516119204332686
SYR,2028,13,0.1516119204332686
SYR,2029,14,0.1516119204332686
SYR,2030,15,0.1516119204332686
SYR,2031,16,0.1516119204332686
SYR,2032,17,0.1516119204332686
SYR,2033,18,0.1516119204332686
SYR,2034,19,0.1516119204332686
SYR,2035,20,0.1516119204332686
SYR,2036,21,0.1516119204332686
SYR,2037,22,0.1516119204332686
SYR,2038,23,0.1516119204332686
SYR,2039,24,0.1516119204332686
SYR,2040,25,0.1516119204332686
SYR,2041,26,0.1516119204332686
SYR,2042,27,0.1516119204332686
SYR,2043,28,0.1516119204332686
SYR,2044,29,0.1516119204332686
SYR,2045,30,0.1516119204332686
SYR,2046,31,0.1516119204332686
SYR,2047,32,0.1516119204332686
SYR,2048,33,0.1516119204332686
SYR,2049,34,0.1516119204332686
SYR,2050,35,0.1516119204332686
TCA,2010,-5,0.5843270868824529
TCA,2011,-4,0.664899257688229
TCA,2012,-3,0.57
TCA,2013,-2,0.567772511848341
TCA,2014,-1,0.601161665053243
TCA,2015,0,0.5976321042944532
TCA,2016,1,0.5976321042944532
TCA,2017,2,0.5976321042944532
TCA,2018,3,0.5976321042944532
TCA,2019,4,0.5976321042944532
TCA,2020,5,0.5976321042944532
TCA,2021,6,0.5976321042944532
TCA,2022,7,0.5976321042944532
TCA,2023,8,0.5976321042944532
TCA,2024,9,0.5976321042944532
TCA,2025,10,0.5976321042944532
TCA,2026,11,0.5976321042944532
TCA,2027,12,0.5976321042944532
TCA,2028,13,0.5976321042944532
TCA,2029,14,0.5976321042944532
TCA,2030,15,0.5976321042944532
TCA,2031,16,0.5976321042944532
TCA,2032,17,0.5976321042944532
TCA,2033,18,0.5976321042944532
TCA,2034,19,0.5976321042944532
TCA,2035,20,0.5976321042944532
TCA,2036,21,0.5976321042944532
TCA,2037,22,0.5976321042944532
TCA,2038,23,0.5976321042944532
