year,time_period,iso_code3,nemomod_entc_frac_min_share_production_pp_biomass,nemomod_entc_frac_min_share_production_pp_coal,nemomod_entc_frac_min_share_production_pp_gas,nemomod_entc_frac_min_share_production_pp_geothermal,nemomod_entc_frac_min_share_production_pp_hydropower,nemomod_entc_frac_min_share_production_pp_nuclear,nemomod_entc_frac_min_share_production_pp_ocean,nemomod_entc_frac_min_share_production_pp_oil,nemomod_entc_frac_min_share_production_pp_solar,nemomod_entc_frac_min_share_production_pp_wind
2035,20,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2036,21,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2037,22,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2038,23,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2039,24,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2040,25,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2041,26,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2042,27,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2043,28,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2044,29,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2045,30,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2046,31,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2047,32,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2048,33,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2049,34,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2050,35,STP,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2010,-5,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2011,-4,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2012,-3,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2013,-2,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2014,-1,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2015,0,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2016,1,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2017,2,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2018,3,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2019,4,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2020,5,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
2021,6,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999999,0.0
2022,7,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999999,0.0
2023,8,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999999,0.0
2024,9,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999999,0.0
