qty_soil_organic_c_stock_dry_climate_tonne_per_ha,qty_soil_organic_c_stock_temperate_crop_grass_tonne_per_ha,qty_soil_organic_c_stock_temperate_forest_nutrient_poor_tonne_per_ha,qty_soil_organic_c_stock_temperate_forest_nutrient_rich_tonne_per_ha,qty_soil_organic_c_stock_tropical_crop_grass_tonne_per_ha,qty_soil_organic_c_stock_tropical_forest_tonne_per_ha,qty_soil_organic_c_stock_wet_climate_tonne_per_ha,iso_alpha_3,year,time_period
57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,ARM,2048,33
57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,ARM,2049,34
57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,57.38181356915048,ARM,2050,35
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2010,-5
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2011,-4
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2012,-3
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2013,-2
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2014,-1
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2015,0
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2016,1
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2017,2
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2018,3
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2019,4
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2020,5
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2021,6
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2022,7
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2023,8
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2024,9
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2025,10
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2026,11
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2027,12
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2028,13
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2029,14
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2030,15
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2031,16
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2032,17
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2033,18
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2034,19
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2035,20
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2036,21
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2037,22
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2038,23
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2039,24
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2040,25
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2041,26
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2042,27
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2043,28
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2044,29
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2045,30
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2046,31
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2047,32
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2048,33
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2049,34
75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,75.61458333333333,ASM,2050,35
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2010,-5
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2011,-4
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2012,-3
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2013,-2
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2014,-1
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2015,0
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2016,1
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2017,2
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2018,3
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2019,4
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2020,5
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2021,6
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2022,7
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2023,8
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2024,9
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2025,10
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2026,11
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2027,12
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2028,13
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2029,14
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2030,15
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2031,16
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2032,17
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2033,18
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2034,19
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2035,20
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2036,21
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2037,22
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2038,23
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2039,24
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2040,25
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2041,26
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2042,27
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2043,28
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2044,29
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2045,30
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2046,31
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2047,32
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2048,33
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2049,34
62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,62.86486486486486,ATG,2050,35
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2010,-5
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2011,-4
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2012,-3
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2013,-2
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2014,-1
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2015,0
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2016,1
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2017,2
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2018,3
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2019,4
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2020,5
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2021,6
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2022,7
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2023,8
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2024,9
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2025,10
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2026,11
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2027,12
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2028,13
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2029,14
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2030,15
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2031,16
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2032,17
30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,30.05571806958285,AUS,2033,18
